,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev
0,01013500,0.7649086779829029,-0.045692741260855874,0.8118690395371189,0.23598741453382988,0.5828737103239309,6.332147889904208,5.266450984964869,0,0,147,1,90,43,-2.4068963419104827,-1.3881354550691107,0.7963719850919421,0.7957010910089505,0.5450884389165366,0.7607014088033814,-0.24127855751900829,1.8652744311822875,0.7711118134697832,-0.08901359261741228,-0.045692741260855846,0.6812492863569576
1,01022500,0.7519343160298438,-0.06351615263501123,0.8708636784346454,0.19983057537075055,0.3947626707752446,7.202226480580158,6.336611072312083,0,2,487,8,74,57,-3.0610266412340246,-2.409658750543427,0.674291834163336,0.7358054634844488,0.5964292856307086,0.8156571661019564,-0.22606496072757024,1.2899961480922286,0.8052183524274562,-0.08457706028710954,-0.06351615263501141,0.8707666410452931
2,01030500,0.7333267125428119,0.11337591944413805,0.9155644956140094,0.11929531914674296,0.4767583658668438,7.397641529146213,6.831271465266362,0,1,533,2,224,47,-3.5745870843011884,-2.0169348744669184,0.7027081615395716,0.7551083456904172,0.5405507177173038,0.7511104545518087,-0.20875387833063336,3.804292079583517,0.8028295651087338,0.17505854379067876,0.11337591944413815,0.6767991835762616
3,01031500,0.8122538650138694,0.09343946583081764,0.8702898247480509,0.10147992006315709,0.29956991949839307,8.265858928449637,7.950359522181005,0,0,574,104,291,145,-3.4247591646864337,-2.7680306949370843,0.6055002506977367,0.668603251407795,0.6329510594410599,0.8395088124619977,-0.2562232367621573,2.4783931471350544,0.8133432028040943,0.12439499550824354,0.09343946583081778,0.7599812216989543
4,01047000,0.8212452701323295,0.13122983791012482,0.9604773220105902,0.19543159804870847,0.3272135142549682,8.192062376201514,8.572133541552763,0,0,271,93,228,148,-2.9114848541186618,-2.8979563401220148,0.6095401429757682,0.6609772450783348,0.6414191572287375,0.8538111106275871,-0.1733049226923772,0.8757342892045318,0.8367949481370994,0.15700620458471515,0.1312298379101248,0.9006703471074119
5,01052500,0.8081204257491781,0.06736186595809847,0.884236035704772,0.2943899171198809,0.45266665500312026,8.62030887283448,8.40742889594775,0,1,120,11,205,152,-2.5272866079368295,-2.477363426557465,0.6011269057665339,0.6681270387408113,0.6132316687818957,0.8312104554694069,-0.21937219852956438,0.7636005945675719,0.8328988917796967,0.07633440842296654,0.0673618659580984,0.9247172466817762
6,01054200,0.7230732655105182,0.04273915158842037,0.8300474236390505,0.2763132690110996,0.3431505797266157,10.328141213046054,10.185993572602131,0,0,194,145,234,158,-2.850167594464254,-2.895008976809094,0.5728778205075779,0.610530468776206,0.5941694228487912,0.7997479672808052,-0.30302221383942757,0.4783040205939479,0.7699114711101032,0.04049258548608678,0.04273915158842047,0.9371023590511334
7,01055000,0.7526974262933775,0.03240109484811974,0.8300205956665885,0.1950531077715707,0.31318098182925425,8.728624192027453,8.641826822809525,0,0,267,80,246,173,-2.832930879238089,-3.025523486530298,0.578183167969738,0.6426342424820206,0.6290996745506737,0.8308936679765806,-0.286652267080019,0.8291403593958923,0.7827483722015964,0.03814830667571767,0.03240109484811979,0.8858273660382905
8,01057000,0.7955926875946373,0.18782159319925654,1.0311341421683498,0.0912887669046547,0.26429522516145953,7.534540943907109,8.149173962160244,0,1,610,156,197,141,-3.047036148388413,-3.0063927136660182,0.6222132629877803,0.66606864752194,0.5967776598506569,0.8307014022373217,-0.1191432958417296,1.9905412796876132,0.7888093028042771,0.2587526869456253,0.18782159319925643,0.8544834435838903
9,01073000,0.8225974188465848,0.17792103263363274,0.9367670451046366,0.062481487372491484,0.2806624182609827,6.220810373375614,6.242326119811385,0,0,928,191,138,69,-3.4428795893838076,-2.786255409637801,0.6194388081138175,0.6795264150758061,0.5954561197662795,0.8209037303731542,-0.10626979411545757,4.389574836229944,0.7918084477079201,0.27422186072522653,0.17792103263363282,0.6743307146626921
10,01078000,0.7573168559685486,0.047730366256849836,0.9732155963260862,0.14318665375801087,0.3318505926380531,6.762816983550806,5.883428547413614,0,0,507,6,149,86,-2.8556457298943503,-2.2739736805352138,0.6312544441214634,0.7049186084606417,0.5935876550721542,0.8230339576856287,-0.16894862944393252,1.7267494749500871,0.864673976512123,0.07908609186849185,0.047730366256849725,0.7724897815312742
11,01118300,0.8217235887482416,-0.030977342041830013,0.8284454595185603,0.06817396385798236,0.3878880386701616,6.817395195100765,6.043195990424622,0,0,986,50,70,43,-3.7090252000439015,-2.7973492853923143,0.6568266025888818,0.7201018639030821,0.6363043602885983,0.8372212538047941,-0.2598726249738548,5.470802962557267,0.8040190840394768,-0.038982312873699354,-0.030977342041830006,0.599292789468797
12,01121000,0.7975762629695455,-0.004965728665806143,0.948845678456217,0.05947754484760526,0.27064729440617236,5.7709737284510485,5.789196371839114,0,0,858,25,105,89,-3.2724851183906187,-2.8893213227566927,0.6328328340460854,0.6545588043757347,0.6124933946304465,0.829055067507625,-0.1967748882754005,3.957948799578199,0.8828412891137768,-0.008082060768765163,-0.004965728665805985,0.6915636694230224
13,01123000,0.7717891487789599,-0.06486589350855636,0.9046115102889343,0.21420726498724707,0.31822904189226336,5.060646637531292,4.761967937590799,0,0,267,1,78,74,-2.8053619950274298,-2.647515780370978,0.680707649852354,0.6951556205661585,0.6237989611762262,0.836787220784874,-0.25047697485727827,0.6236744357240825,0.8335734200279675,-0.1203150347184268,-0.06486589350855632,0.8799926706559441
14,01134500,0.7463730998529609,0.04701548403033666,0.9146170889944794,0.2513383061507559,0.44347909517050643,7.238543400391274,7.109646765039249,0,0,216,7,125,87,-2.530658698850601,-2.2263392059552722,0.6118858571367842,0.6861961995897572,0.5581146453324765,0.7766712155982691,-0.23714299656117632,0.9331382619265983,0.8342972407726305,0.06219371959726171,0.047015484030336646,0.8361730906804362
15,01137500,0.7382340601432599,0.06949042422689865,0.961579436825974,0.5108135794371348,0.5995854818791,8.007959866256606,8.47227169036238,0,1,40,1,111,70,-2.3654740962275995,-2.369424106301964,0.6582117126354505,0.6859086291628806,0.57841013999072,0.8033613054450588,-0.212050023450029,0.40263676605764587,0.8443968598194472,0.07255888811886628,0.06949042422689872,1.0187579842367842
16,01139000,0.716141309323496,0.030667616761459557,0.934036960187021,0.2785155066953946,0.4633307265781081,5.147735457224617,5.306561427274568,0,0,126,0,53,36,-2.3307063862012107,-1.9854305782928106,0.6930281821155357,0.7367043822957481,0.5590569967493332,0.785405078684709,-0.23967187170067533,0.9239516068552599,0.8339964430077272,0.0578285221308978,0.030667616761459474,0.8322152364978403
17,01139800,0.6521537481564778,-0.0037402638603457575,0.9414281424992348,0.25341643812617076,0.48620290266687316,5.385098980707054,5.359856250017789,0,1,213,1,28,22,-2.4395912000079885,-1.9544476389447305,0.759612775422436,0.760214939594534,0.5104023567700838,0.717638569596023,-0.2350343909232037,1.1881712956343098,0.8078999021540059,-0.006373917202699654,-0.003740263860345798,0.8401483556791959
18,01142500,0.6993447409553888,0.10484553566397954,0.9945979063582566,0.21178010427096441,0.41339663609561433,5.701177248104458,6.603804814431296,0,1,279,5,72,53,-2.3336614507389046,-2.251393914621693,0.7149209600168933,0.7210553198842709,0.5417778116903527,0.7720122383314976,-0.1824552470688257,1.306057122675144,0.8189944597089645,0.1622723056667264,0.10484553566397943,0.8916794106840059
19,01144000,0.7878799478759921,0.046686821651037165,0.9492608200711257,0.2565967718104649,0.4164519243263331,6.272821569675551,6.614487724106831,0,1,213,5,68,51,-2.4750339484375217,-2.239400807056747,0.6963992217476825,0.7227017189054175,0.6375410026475727,0.84782481194444,-0.1897974598839624,0.8710340585047663,0.8705277446262771,0.06843289945717389,0.04668682165103701,0.9139077377803924
20,01162500,0.8073936544558904,-0.11294945754426171,0.8108631550267122,0.08281205372295863,0.3099209642758264,6.396016201475138,5.058989964849067,0,0,810,3,97,66,-3.0012081637962242,-2.1840810593381557,0.6543646032084611,0.7113710430905802,0.6285514778065802,0.8367280814352336,-0.23140373606158832,3.3123783766027506,0.7612981192575657,-0.198310322458854,-0.11294945754426174,0.6496666392929159
21,01169000,0.8087976050522343,-0.00614671777377549,0.860651920208367,0.21236676960135936,0.2675695009102591,7.592111648219004,7.5994218465893555,0,0,373,209,109,91,-2.5778746733920523,-2.7790894354808264,0.6414883171548847,0.6416610482975431,0.648793828854271,0.8546157983541697,-0.23544489144317624,0.45257753183597876,0.8284961894963522,-0.007527773062750582,-0.006146717773775499,0.9450705742321378
22,01170100,0.7541758480312297,0.0002247355149140109,0.9085463356420621,0.2008763923979331,0.3036055720783743,7.350249448063555,7.350900313078939,0,0,442,114,84,67,-2.659752891372202,-2.56670843130566,0.6682098302572846,0.6660910809329912,0.6088710980102062,0.8176985432176112,-0.23683746415035198,0.7346049528159653,0.8404961719708518,0.00028141250957818453,0.0002247355149137914,0.8972945502472126
23,01181000,0.7957864327991652,0.058480054624345336,0.8768826160791473,0.15080301446898714,0.27566508280817453,7.375774145367944,7.689976207081054,0,0,583,209,133,105,-2.6127985596185117,-2.6903411458627096,0.6181111405922229,0.635101318964507,0.6308996311098832,0.8532775699617057,-0.17784020884274007,1.0587457623163732,0.8266833224881874,0.07346839373248426,0.05848005462434536,0.8703584889895011
24,01187300,0.7662176398263709,0.0702524013896824,0.9457603497902423,0.06173574054790265,0.20667708534579554,7.201714114489794,7.391459348459686,0,0,836,417,157,123,-3.0865743827914507,-2.8283578760583725,0.5662461956589994,0.595750075916023,0.6042892315233394,0.8314134936221703,-0.16961391525801225,2.6309523388772718,0.8497589970645127,0.09078090091192431,0.07025240138968261,0.7803209747202832
25,01333000,0.5966884582859229,-0.0714818582770009,0.7714763233049307,0.2440223396922685,0.39402005103214066,6.891413203047004,5.98202109516602,0,1,364,10,64,26,-2.523967131245625,-2.1222246659189867,0.6791881442608422,0.719689671436586,0.513310026889418,0.7203579169812271,-0.44826801520203907,0.838016599481599,0.6712708054563904,-0.09439943732809496,-0.07148185827700103,0.8459680681695338
26,01350000,0.7548583563268703,-0.05599212543642949,0.8189793107027966,0.11164936187870755,0.2553785494375804,7.681874700470883,7.256119693859137,0,0,707,165,165,122,-3.0880202977654143,-2.6490836956205563,0.5929918320752795,0.6155095374670045,0.6122950912126962,0.8222893265127903,-0.3097808534028816,1.6077487868987026,0.7707499084562659,-0.07124160480621772,-0.05599212543642959,0.804571298951535
27,01350140,0.6205800124445944,0.0328830685179337,0.8263417100040946,0.039668050727992066,0.22733959220601124,5.425184384761543,5.595087806035621,0,0,968,85,151,138,-3.2768803460628146,-2.572731823047618,0.5913678218647155,0.6305957002694835,0.492199977164266,0.7276334644199429,-0.3719664798944628,5.842778337177068,0.7246486380834879,0.0662913399866243,0.032883068517933774,0.6668578324315534
28,01365000,0.7177244416870812,-0.02334533591647536,0.8352842704440963,0.29609359323934803,0.4339218106104096,8.512690736188574,8.390467562766935,0,0,436,109,75,43,-2.338238892981165,-2.3491886161146036,0.6800569992098919,0.6827088991800447,0.5602904251894691,0.7782282776604161,-0.33239607300226326,0.6291653670844416,0.7742850958543064,-0.022703617896734203,-0.023345335916475453,0.9021525575729301
29,01411300,0.5907268967932808,-0.05036291841892756,0.8259990361840548,0.3375114904612948,0.31461672269402985,3.2830660572008203,3.0946237198413393,0,3,22,5,22,14,-1.6769248092785036,-2.077868304019482,0.7891493199699727,0.7738090632206122,0.5389986274411623,0.7204260640858886,-0.3170210367504315,0.08420251445347068,0.7088975908451973,-0.23017494159242569,-0.050362918418927594,1.192487871022123
