,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff,bias_std
0,01013500,0.7796684860528493,-0.014210159140681819,0.7934692777320176,0.23598741453382988,0.5306232106028491,6.332147889904208,5.094176112552249,0,0,147,0,90,25,-2.4068963419104827,-1.6074794891952033,0.7963719850919421,0.798681907978705,0.5493380026829797,0.7691820156510417,-0.23738820918344328,1.6618170091071727,0.7646859292413397,-0.027239295876712612,-0.014210159140681853,0.6989403902382936,0.8881257668912373,-0.011790425174812054
1,01022500,0.7900316690900295,-0.08928634492104771,0.8279828438837635,0.19983057537075055,0.3567994411274985,7.202226480580158,6.143116913210405,0,0,487,3,74,44,-3.0610266412340246,-2.4652071450010484,0.674291834163336,0.7378500949608746,0.640138767318265,0.8483487254376917,-0.25231938401214427,0.9941257830837329,0.7792784383734784,-0.12054031354646566,-0.08928634492104782,0.8199460087026801,0.894377775164635,-0.07396349163491081
2,01030500,0.7539683505515647,0.12652946413344804,0.8982998907598287,0.11929531914674296,0.4378712038088084,7.397641529146213,6.581855699868727,0,0,533,0,224,31,-3.5745870843011884,-2.1415381222768053,0.7027081615395716,0.7580075835512168,0.5598681161130182,0.765942093586809,-0.20398425598793773,3.453541435555977,0.7946624464492502,0.19420287574846445,0.12652946413344807,0.6538712258455098,0.8742586250081273,0.09889353954020978
3,01031500,0.8221909036938815,0.12485145050384086,0.8660940410990281,0.10147992006315709,0.3222281402939022,8.265858928449637,7.81420099889711,0,0,574,66,291,116,-3.4247591646864337,-2.5482989611736397,0.6055002506977367,0.6761688505262174,0.6272059708835924,0.8286814484573317,-0.2279205050838216,2.7255612045718096,0.7964327311166535,0.16383620470782773,0.124851450503841,0.7224857842678772,0.9110003233796725,0.075584483434931
4,01047000,0.8262402925297929,0.1471788617586919,0.9279774820279304,0.19543159804870847,0.3729903078775926,8.192062376201514,8.3380593405359,0,0,271,59,228,107,-2.9114848541186618,-2.5842182708706067,0.6095401429757682,0.6716112367675786,0.6394880599893169,0.8496995429373149,-0.17614371342692417,1.1436619438463878,0.8148972228948576,0.17483304226335988,0.14717886175869188,0.83785445710113,0.9138943808545876,0.09360892176135088
5,01052500,0.8090372931546206,0.10188637089432649,0.8145340823552177,0.2943899171198809,0.5172908737130729,8.62030887283448,8.32737249905497,0,0,120,16,205,81,-2.5272866079368295,-2.351176058647246,0.6011269057665339,0.6909092784699459,0.596876015822648,0.8257433341178415,-0.2705582747213909,1.0024048607977563,0.7686076384601456,0.11360994046521371,0.10188637089432645,0.8313125802344212,0.906383837949031,0.06369624599475153
6,01054200,0.7380716154561142,0.12607903068215956,0.8293539943190028,0.2763132690110996,0.4726443830011436,10.328141213046054,10.528410691061307,0,0,194,98,234,102,-2.850167594464254,-2.4947254954404103,0.5728778205075779,0.6338552060351401,0.5637206700856934,0.7867609417003656,-0.2915386711257341,1.0010479720422754,0.7471195666935351,0.11488741561438968,0.1260790306821596,0.8484644494226392,0.8624044611310613,0.06765077108790041
7,01055000,0.7587835401510638,0.06428536877210127,0.8044086343977109,0.1950531077715707,0.34421020262952495,8.728624192027453,8.349109928023758,0,0,267,81,246,117,-2.832930879238089,-2.700204786192651,0.578183167969738,0.6588337453781969,0.6204069239171395,0.8249774671045398,-0.30535101349757704,1.1039553118718288,0.7589804384666826,0.0745368544616529,0.06428536877210135,0.829051786397626,0.8746930245142784,0.03693493600050293
8,01057000,0.7936367980602026,0.19502197433308505,0.9981901505369859,0.0912887669046547,0.28605362960989256,7.534540943907109,7.913927332421473,0,0,610,158,197,92,-3.047036148388413,-2.7456400914552437,0.6222132629877803,0.6726200350575794,0.6015106604864193,0.8235182768550277,-0.14225795685462503,2.2077726862458915,0.7829297921157218,0.2678380479519477,0.1950219743330848,0.7923158628040421,0.9046971714844175,0.1268705862217627
9,01073000,0.8507936626425856,0.15642092017642012,0.9576558742988273,0.062481487372491484,0.2857673517809467,6.220810373375614,6.130337587044135,0,0,928,118,138,70,-3.4428795893838076,-2.7527882301979822,0.6194388081138175,0.6663879914164339,0.6234980674053106,0.8386551607648816,-0.07367479939783288,4.142297526197093,0.8221473786940723,0.24337318548623085,0.15642092017642029,0.676723830827707,0.926712718326063,0.08392835024576394
