,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff
59,01552500,0.7813003422593995,-0.0336851021222588,0.8433863579221856,0.1072095542699194,0.22140948453182485,5.797255449516382,5.389917192179673,0,0,736,300,90,70,-2.8120810244418704,-2.5084434350358054,0.6155668910520156,0.6350446684617117,0.6062585613591127,0.8332545088819122,-0.24319229896984418,1.401457048389066,0.8028773884201419,-0.05390450857498574,-0.033685102122259086,0.8199100088471258,0.8851313576026998
60,01557500,0.705658031557755,-0.10306397662183496,0.7106260362760064,0.1135752984201932,0.2388920897742725,5.421612922854213,4.134434493025286,0,0,778,27,126,45,-3.515667412384872,-2.7707482082427277,0.6554459040051711,0.6982903668090111,0.6207805832437605,0.8213140453417381,-0.40546636663762314,1.4867231553454578,0.6604143988954867,-0.2366860344096241,-0.10306397662183478,0.7505038531315815,0.8552280886391552
61,01567500,0.7101647669552278,-0.05806655919290544,0.7587019897341212,0.23310790716855068,0.18814062123794248,3.843130455780887,3.618545872305261,0,1,45,87,91,64,-2.495481665622543,-2.766739363110627,0.6829581957798312,0.6561281071910036,0.5813845207144748,0.7805065611777635,-0.30518815064955823,0.3201374218767771,0.7090896834874368,-0.23773311508916248,-0.058066559192905716,1.0746295750755825,0.8482358500874982
62,01568000,0.7620837887414763,-0.11991002837178391,0.7333998329574266,0.1278304693261363,0.1690599423359143,4.559208957060336,3.9669751856778115,0,1,373,154,118,91,-3.124518444018401,-2.7448381448684085,0.6487142734248024,0.62942037641032,0.6607457920259372,0.8612966952919661,-0.3075695763831856,0.5317736240149179,0.6875694240983108,-0.3595289177295727,-0.11991002837178392,0.914868484742641,0.8897330476207349
63,01580000,0.6268579952094748,-0.15384439721942522,1.010985030821299,0.33036078944916025,0.22218455787189387,2.989765148892957,3.0617759377824387,0,0,98,34,30,46,-1.8178474625265537,-2.324203557784253,0.784682729105241,0.6973544292026186,0.38738664084496566,0.6051509992513063,-0.21365826372071264,-0.05508170359046978,0.76775922135848,-0.6393134546199606,-0.15384439721942522,1.1322603447545803,0.8263710571187328
64,01583500,0.4794773002113023,-0.06365860231120052,1.0640558479774145,0.26865456037970303,0.21337122165946953,2.48110413702677,2.78768015973871,0,0,86,26,26,41,-1.7063454949583354,-2.2071040808849562,0.7958512214477997,0.700562981015769,0.3781082410148502,0.6016687477658811,-0.18122240449024823,0.08511683344924632,0.742710174471723,-0.678617849694626,-0.06365860231120067,1.116522665195857,0.7590799198654251
65,01591400,0.5228306645308571,-0.0674823920739696,0.9828963280519722,0.17745147360192792,0.0925347225477032,2.3522631950500035,3.059098972403078,0,14,202,357,69,127,-2.1004460967592933,-3.06617560557963,0.712574580301984,0.5883737661898781,0.3334781605108714,0.5680633983266017,-0.2612397317078492,-0.10206812771471058,0.7484525393312096,-1.2265716206707358,-0.06748239207396958,1.6065264531268217,0.7582776052270167
66,01596500,0.6739946682882307,-0.09887109441591546,0.649858610972958,0.0442682630347111,0.19890002289115177,6.074381148084871,4.357538654556474,0,1,994,53,271,81,-4.200891964542822,-2.989282247052723,0.5745950953151522,0.6692140198029964,0.5949152213778807,0.7990880606973426,-0.43784927054192885,4.155778804852201,0.6048786980327889,-0.25842825871112646,-0.09887109441591538,0.6717268917474889,0.8459014677309457
67,01605500,0.6199531262055094,0.15353147838193523,0.6922461816087221,0.15838524192437653,0.25713458121838584,3.188823274393098,3.263414710231537,0,0,0,2,117,32,-2.8538481031664484,-2.369546102639124,0.6681822206193024,0.7207772241876584,0.5198836836565656,0.7456897111727684,-0.33704308052473514,0.7914561047478916,0.6018646168086016,21.3203994561443,0.15353147838193518,0.8319326029033056,0.7994321666856639
68,01606500,0.6236210091389539,0.11058992883587034,0.6331239726550353,0.11613302423992633,0.29943782595960544,4.079170775526185,3.476936651563221,0,0,328,1,145,19,-3.3987584810114404,-2.21969952277927,0.6419810521940992,0.742518701580608,0.5002377556460429,0.7268022748734891,-0.435491030446999,1.8726803573326225,0.5734714693937937,0.6489351322634197,0.11058992883587049,0.6894726022205893,0.8126542351139389
