,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff,bias_std
288,06278300,0.713607923083141,0.6013067764238049,0.9927051911376632,0.08182100112799895,0.3585697027493098,6.449537016615027,8.259604544045708,0,0,1,1,651,422,-2.5789397031333694,-2.055998456510132,0.6556539278694588,0.7701540698439822,0.38593234532758147,0.5990454693457656,-0.20596400919361713,5.098060494713293,0.38795939513906874,3.2892080972142446,0.6013067764238049,0.7668711054731919,0.8861112455551079,0.24538007994802968
289,06280300,0.6383800066739544,0.5124648107859903,1.222876923777333,0.2004613924993135,0.46554292002031744,5.270860569520129,7.061675331352157,0,0,0,1,413,264,-2.4915277525924386,-2.2635819149275154,0.7952854905966106,0.8248590013278464,0.42778690779642514,0.6945966175696732,-0.0037025712576454007,1.6144567567658732,0.435753664137433,1.8825955774058267,0.5124648107859904,0.8715710106942725,0.92202806858898,0.3481701283221033
290,06289000,0.5878802527442892,0.19936850959065566,0.9506482741714584,0.24404675145101073,0.30023107174773384,2.558077199170438,2.7396831693165775,0,0,0,0,137,35,-1.228682078173774,-1.450175404338597,0.8464699911364978,0.8358364512777964,0.42908456133530126,0.6356316323617863,-0.3386567302539649,0.543722920117682,0.7123040957101296,-0.5356928383284368,0.19936850959065572,0.98760913947865,0.7985414735323636,0.16323797334602289
291,06311000,0.5107480662956954,0.5653520338051715,0.9687375516675967,0.054001857741742265,0.2697001627238304,2.738664394253118,3.2121981666363686,0,0,2,1,613,151,-2.6529351472660294,-1.4961883763694641,0.742236321119783,0.808233322052757,0.24468843102174975,0.44546147406866676,-0.25895503508347606,5.274607666345272,0.39509529852392233,-0.7729700744422581,0.5653520338051714,0.6365871018230664,0.7871398697160907,0.2754066509865691
292,06332515,0.05992886115915297,1.8570095026037419,0.36331458910305997,0.00042784441080891144,0.017524672293632207,0.07279297105859994,0.2733366276898508,0,25,261,214,512,7,-1.6333217869324599,-2.2509341914934353,0.3647085494005949,0.711845682893645,-0.8001867048053073,-1.3830567738859831,-0.7600087055629445,156.6237432081065,-1.063803747327798,-0.3205325624725778,1.857009502603742,0.5879051432817366,0.3632635535210379,0.26836116449855413
293,06339100,0.08982695543695285,0.8108574439435887,0.2084029033692104,0.0002765455149222884,0.023842010797529612,0.15673701614274282,0.24405765032913956,0,55,741,194,521,8,-3.12006620271456,-1.7301109802539603,0.36519037260323606,0.7537222693311194,-0.2802885002955,-0.4762914900493529,-0.8219486372601489,179.47401989977143,-0.3074675168369896,-0.21091690435068422,0.8108574439435885,0.7221006016364954,0.34780712224767624,0.10819914176253151
294,06339500,-0.029672512547924246,2.0153480324991775,0.2825355524815099,0.000701898807681123,0.03547548274694712,0.1449433768452585,0.27681026838539263,0,23,522,199,522,0,-2.517462632864941,-1.09260032233469,0.4745986157931926,0.7812202647420681,-1.032124752261757,-1.5776123366879418,-0.7588155268715444,134.31496135752718,-1.2451064558142022,-0.364622360152058,2.015348032499178,0.8148450386166716,0.3187364148970744,0.3604579855539137
295,06344600,0.07936315533724159,0.9863165784897786,0.20525486538334367,2.2938017929519106e-08,0.028400431516428817,0.14082220749803484,0.2532130468594855,0,48,1022,170,603,3,-3.571713079648246,-1.3774833012514387,0.3807637507604184,0.7662247746492217,-0.3826271893721642,-0.6988130437965241,-0.8254421227291874,2628152.082401137,-0.4271528329163823,-0.246131891309401,0.986316578489779,0.41013441274266693,0.34248575186493146,0.13819316574421078
296,06350000,0.042311182982992634,1.1966118003334372,0.18110840427969005,0.0014989697347760345,0.026955113293380805,0.11731429412313954,0.2400112176893241,0,41,266,177,397,1,-1.9167217594083896,-1.4212900198418668,0.4526249583130203,0.7616857273751116,-0.5610472951702381,-0.8612455934430174,-0.8324671639379422,45.608428573469865,-0.6194611389759999,-0.2694954135219005,1.1966118003334374,1.211202555529338,0.27875722921137275,0.1607922621765729
297,06352000,0.036693891103705245,1.1739499704975556,0.18320600203065718,0.0006664855550100324,0.03458515091699449,0.1412421005500678,0.25616712620680776,0,27,580,168,452,1,-3.0585996386326615,-1.301924456118385,0.45492802629768386,0.7716543510209872,-0.5318756865592627,-0.9069494709185508,-0.8529717171945431,121.86703116015694,-0.6095310987911535,-0.2781272890490503,1.173949970497556,0.8325377486929502,0.26156964470174726,0.15993440844467605
