,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff,bias_std
10,01078000,0.8073277343484628,-0.006115190718314714,0.9203396757603702,0.14318665375801087,0.2822156231620031,6.762816983550806,5.708529532454903,0,0,507,3,149,84,-2.8556457298943503,-2.5444751850538556,0.6312544441214634,0.6812893050973826,0.6459155834446109,0.8562382689538688,-0.19019616629142538,1.3264676360676697,0.871049829165342,-0.010404249344942095,-0.006115190718314757,0.8088529236501988,0.8987824929036327,-0.004185654577467621
11,01118300,0.8483074701335658,-0.07564362556056341,0.9017085672687764,0.06817396385798236,0.32633158411187774,6.817395195100765,5.905246184132196,0,0,986,21,70,61,-3.7090252000439015,-2.716781781709521,0.6568266025888818,0.6917708248054281,0.6676940776901712,0.8632554451249483,-0.17178358545506242,4.539383152480502,0.8539276407547665,-0.0974426305305732,-0.07564362556056334,0.6254877831652772,0.9228380255620348,-0.053624108718750084
12,01121000,0.8159571560714679,-0.0783933947268445,0.9511352052053844,0.05947754484760526,0.1865368010935607,5.7709737284510485,5.569704842754393,0,0,858,199,105,134,-3.2724851183906187,-3.244263727928164,0.6328328340460854,0.6301129906097191,0.629563658962722,0.8411194372225406,-0.17736289267485525,2.50535702892134,0.8681003659352322,-0.13253930333197647,-0.07839339472684437,0.7678518279275431,0.9058500081821517,-0.05055532944715447
13,01123000,0.7553644175385709,-0.10362009214163202,0.9559543426358759,0.21420726498724707,0.2332802949615499,5.060646637531292,4.738660365362945,0,0,267,8,78,96,-2.8053619950274298,-3.108485533101818,0.680707649852354,0.6715790031563968,0.6209030889414849,0.8220459688632167,-0.2101443059986762,0.19461538515281857,0.8323799298247522,-0.19624709253598005,-0.1036200921416321,0.9910953140214801,0.87582534679945,-0.07269078212474132
14,01134500,0.7432697191496711,0.02119107366528858,0.8931163943466917,0.2513383061507559,0.4003171290097043,7.238543400391274,6.812297107134807,0,0,216,18,125,70,-2.530658698850601,-2.216297934373585,0.6118858571367842,0.6659913557301568,0.5744567980256172,0.787155724589174,-0.23544084752632258,0.7710871791387485,0.8247995089229662,0.028386501232351223,0.02119107366528875,0.8358970981604257,0.8628065405600756,0.0157058165571665
15,01137500,0.7975930383807244,0.046941702379965894,0.9497984314920906,0.5108135794371348,0.573274166282031,8.007959866256606,8.174297318269081,0,0,40,15,111,70,-2.3654740962275995,-2.235708327884047,0.6582117126354505,0.6723073139209577,0.6185574283414623,0.8388106653835896,-0.17706459685994083,0.37036705782457785,0.8749069980189428,0.04954448108483496,0.04694170237996603,0.957956664872693,0.895479484111256,0.03660140376763141
16,01139000,0.7266828714006406,-0.00746624837287744,0.932582647038492,0.2785155066953946,0.34482753793225596,5.147735457224617,5.058105972938533,0,0,126,0,53,38,-2.3307063862012107,-2.297801750073468,0.6930281821155357,0.7059360399436527,0.584874073311939,0.80234944124167,-0.2364938681177101,0.49310939381828095,0.8407550402772095,-0.014347183980561765,-0.007466248372877483,0.9144491130015249,0.8559232397226703,-0.006711744583973474
17,01139800,0.595296434321914,-0.10675812198149852,0.8695689924093,0.25341643812617076,0.36020596568899366,5.385098980707054,4.765605767616994,0,0,213,0,28,31,-2.4395912000079885,-2.208203938003453,0.759612775422436,0.7287619449592605,0.4643228561452398,0.6724422118644271,-0.3135083572123637,0.7207438241321683,0.725531318771882,-0.19203327416249744,-0.10675812198149831,0.8514004552998843,0.7833816429178716,-0.10469001894916269
18,01142500,0.7532891250459395,0.00019878597171919202,0.9189555321513962,0.21178010427096441,0.33969408937175666,5.701177248104458,5.871345669281265,0,0,279,0,72,60,-2.3336614507389046,-2.34856649908025,0.7149209600168933,0.6895393431131283,0.5822742634353835,0.8023484003173074,-0.20729018075237998,0.9328461843572803,0.8462454907420883,0.00032349509084491653,0.00019878597171913814,0.8799785081444714,0.8693393562222529,0.0001622100376471581
19,01144000,0.8366051836738936,-0.04722881723795936,0.8787532413676072,0.2565967718104649,0.3404048928160218,6.272821569675551,6.053163965019729,0,0,213,1,68,56,-2.4750339484375217,-2.336736428191646,0.6963992217476825,0.6916433607247966,0.6790211171556294,0.8764459167681067,-0.20408999905347547,0.5515480828260375,0.8452654697484789,-0.0725582991749542,-0.0472288172379594,0.9041142283447273,0.9162656749259861,-0.03911683579516598
20,01162500,0.8046417032656121,-0.08930970719133866,0.7958984299012282,0.08281205372295863,0.3161849122022693,6.396016201475138,4.993332981571663,0,0,810,0,97,48,-3.0012081637962242,-2.3733794977842355,0.6543646032084611,0.7139405418480904,0.639021379553201,0.8491928967601272,-0.2632345338653847,3.2224360335646915,0.7583870258430692,-0.15479260632201142,-0.08930970719133852,0.6495263106774187,0.9064951628760779,-0.06970800887169257
21,01169000,0.7950227528938311,-0.022845254375724842,0.8867728226608028,0.21236676960135936,0.26902704628233165,7.592111648219004,7.198693996474343,0,0,373,229,109,84,-2.5778746733920523,-2.657028115740371,0.6414883171548847,0.6275233518109822,0.6302110822043625,0.840231949539647,-0.2070093091476491,0.4568522032083442,0.8417198592247099,-0.028215628726884802,-0.02284525437572504,0.9290407709072119,0.8917858436795256,-0.01529910984601322
22,01170100,0.7585907041661573,-0.00573716255743941,0.9814164197999551,0.2008763923979331,0.2887973816725729,7.350249448063555,7.062263768155309,0,0,442,153,84,69,-2.659752891372202,-2.529684349688734,0.6682098302572846,0.6434991617422372,0.5934703331589786,0.8121792358400924,-0.14025958049543966,0.6419483917405735,0.8756646363202931,-0.0072055384294534945,-0.005737162557439399,0.8977969925109585,0.8771952029678686,-0.0043190650810091165
23,01181000,0.8244309885991735,0.08453821533880881,0.9236288015787845,0.15080301446898714,0.2817437417051812,7.375774145367944,7.566091365207975,0,0,583,245,133,89,-2.6127985596185117,-2.5674210599438982,0.6181111405922229,0.6248911309867574,0.6587897326939127,0.8678930634926215,-0.09735366871331143,1.1168628324112067,0.8545592994587173,0.104906896111903,0.08453821533880868,0.8558022702112666,0.909591330211226,0.05222858333673798
24,01187300,0.774824975584519,0.07070323129296739,0.9628227119459184,0.06173574054790265,0.21350776953410291,7.201714114489794,7.195500452355993,0,0,836,457,157,111,-3.0865743827914507,-2.6934769627019257,0.5662461956589994,0.5974958136088138,0.6287249628591711,0.845015218571756,-0.14340337183537466,2.679185450139336,0.8596457071285216,0.09134401303956534,0.07070323129296746,0.7660323185927147,0.8845953646289295,0.03954952937245559
25,01333000,0.7225217219756117,-0.10832484280254842,0.784553695591919,0.2440223396922685,0.32405980261974043,6.891413203047004,5.841784214926835,0,0,364,26,64,32,-2.523967131245625,-2.3309449534737685,0.6791881442608422,0.6910154527486289,0.6085210387226114,0.8130825894338519,-0.3560899184397775,0.5301495725191987,0.7201305126632471,-0.14593356258319176,-0.1083248428025483,0.8526426013473204,0.857959342824526,-0.09045745666593384
26,01350000,0.797707880327224,-0.0006090486317329139,0.8616933746022748,0.11164936187870755,0.24499212381246555,7.681874700470883,7.683063515315823,0,0,707,263,165,124,-3.0880202977654143,-2.5558988931882203,0.5929918320752795,0.611366816007518,0.6334562975416252,0.8396158068101262,-0.25831838025108456,1.5267565450644418,0.8255730930520595,-0.0007532495591884432,-0.0006090486317330447,0.812163185008981,0.8937189937087394,-0.0003450891404281356
27,01350140,0.6973971204925039,0.07006105663125993,0.8285352742966877,0.039668050727992066,0.21275598998063908,5.425184384761543,5.8476385165289635,0,0,968,194,151,114,-3.2768803460628146,-2.6122769561897106,0.5913678218647155,0.6279465953987392,0.5444953969556237,0.7787243025052849,-0.335892770823404,5.04887792831048,0.752600847622158,0.1387453421470273,0.07006105663126005,0.6848214517249219,0.8359950098915463,0.03787628413280001
28,01365000,0.7655348756099882,-0.08820304939680133,0.8445452517116836,0.29609359323934803,0.38239063752093044,8.512690736188574,7.826105306634497,0,0,436,87,75,58,-2.338238892981165,-2.255780482088198,0.6800569992098919,0.6612516468216636,0.5966774262054438,0.8110566578939087,-0.2856398874855594,0.5492048253152243,0.7836253500469583,-0.08874743462149713,-0.08820304939680126,0.9012438190052229,0.8780490571827224,-0.06566534949517396
29,01411300,0.5873943083808986,0.0503116709229447,0.8611352128154481,0.3375114904612948,0.3677919143173418,3.2830660572008203,3.2858737378942573,0,0,22,0,22,7,-1.6769248092785036,-2.1690171362269735,0.7891493199699727,0.7896082479153893,0.5266651594907019,0.7217356891824316,-0.28966651854285314,0.2561512525157166,0.7292635959223301,0.21864540275108832,0.05031167092294459,0.9859904273833507,0.7731002266593513,0.0503885470957075
30,01413500,0.774197865385917,-0.06467825877927424,0.7716578920618306,0.15277052661197704,0.33009607173988226,6.029652800344229,5.560892524598722,0,0,577,9,85,43,-2.7673000187845855,-2.2108553341624395,0.6705373127027879,0.6875881459213624,0.6146620035411382,0.8328819345962439,-0.31456415667301685,1.3682855657888395,0.7379393463704688,-0.09554138720022996,-0.06467825877927406,0.7655745620323238,0.8888586901086201,-0.046211128724206206
31,01414500,0.6984430390089285,-0.09461146635049031,0.789235129547779,0.19125653920398,0.3366723619084771,6.675226729050264,6.122472626055519,0,0,470,51,81,48,-2.750172763256702,-2.188963407353436,0.6610339475007222,0.6692814377359941,0.5784512816592998,0.7919310605391077,-0.3599121610587393,0.9954866053504976,0.7189915057127294,-0.1218185984249103,-0.0946114663504901,0.8015307006489027,0.840023083915624,-0.06793702820965203
32,01415000,0.7094925282855968,-0.007219224024634482,0.8680539100047728,0.11101281986866951,0.3010947281771728,5.721429070330486,5.534223204753802,0,0,623,20,88,47,-2.776638735998844,-2.226777630680091,0.6348351656169274,0.6710768812188926,0.5725493645959716,0.7947105446391758,-0.27407188662698406,1.9642348531069789,0.7945685958343696,-0.011680464065157957,-0.0072192240246345745,0.740424365697268,0.8427099050896205,-0.005013226382027921
33,01423000,0.7996320771321492,-0.039032226988484936,0.8247055048739382,0.10816636559266102,0.3189213839439795,5.949147572743807,5.4569760450066065,0,0,649,4,86,49,-2.8106600535029598,-2.294623411282654,0.6536176789435032,0.6851429772917026,0.6158388127026955,0.8387266908375756,-0.2742858743941801,1.976193917993966,0.7932689679367463,-0.06136570216870999,-0.039032226988484915,0.7420812139727628,0.8975986091268456,-0.02715952252143677
34,01435000,0.7805342873331815,-0.16171209979481568,0.7861164256847712,0.4115005067436195,0.3385597540651831,9.123959014763946,8.020610547315057,0,0,184,188,84,78,-2.020486085238237,-2.326085043384826,0.6618859201197091,0.6296105631742499,0.6016227082278136,0.8180970107014611,-0.3185658527388683,-0.011543072192067962,0.7128549475612793,-0.15793668275031628,-0.1617120997948156,1.017363679532422,0.8972610368062379,-0.1103975345498296
35,01439500,0.8232761502903169,-0.11457198181562898,0.786733307852135,0.1130807982807136,0.37255863696209285,5.853141137581917,4.868378626522849,0,0,706,0,49,18,-2.498433930475876,-2.0850150726420402,0.7181476034900126,0.732737382393412,0.6268266436064602,0.847442075997847,-0.26517542908436087,2.471761099586761,0.7459065582009705,-0.1695260371307685,-0.11457198181562914,0.6870234220595982,0.9228374691419224,-0.09912928048007956
36,01440000,0.7943209266928566,-0.0756551250105947,0.7506243035104574,0.16242733229560158,0.29956559343229733,5.222040422154375,4.660863903238237,0,0,565,5,56,50,-2.6020050510489887,-2.398277428344018,0.698587109610736,0.7074541169336268,0.6617551650980291,0.8732531560194792,-0.31327220659343924,0.9648619019446971,0.7231313297423698,-0.13486204509889152,-0.07565512501059483,0.8343492282039867,0.9064889063788945,-0.055739031224643576
37,01440400,0.8530964796048639,-0.034356301080477894,0.872625555095626,0.20076556733390816,0.31876990817085865,6.352794923381958,6.089119806834728,0,0,554,55,66,53,-2.567569254910801,-2.3635550814929314,0.6904777844136595,0.6781353385336587,0.6792927765281807,0.8811230744898509,-0.1869057302067074,0.8804856985994516,0.848473903085582,-0.045813789735472156,-0.03435630108047786,0.8518966425177577,0.9254644151596855,-0.02440992744102707
38,01451800,0.739508992536113,-0.02744189537790535,0.9003917019517118,0.11768327893669617,0.23702189791594136,5.8422594340975715,5.281295373094132,0,0,531,156,130,75,-3.020695640359672,-2.488502777007541,0.6062207721521166,0.6331877015766915,0.6443690682928218,0.8507009357042576,-0.20991002791887237,1.2160104565675611,0.8268228191296403,-0.049187869551213285,-0.027441895377905364,0.7886295112665818,0.8610199103749145,-0.017207518369604803
39,01466500,-1.778660251376159,0.529574502092765,2.049611400691564,0.3418201658793165,0.33943266211911893,1.528137087385544,2.8857285696587893,0,0,0,0,8,10,-1.0808334171085445,-1.9032296640190123,0.8981618866301978,0.7668624918842785,-0.57999517198093,-0.8059212131740288,0.4883409284761822,0.38030972085620557,-0.19836264216383692,-1.6963428635499307,0.5295745020927649,1.4265373542727282,0.7677506159203312,0.8513489248334969
40,01484100,0.586118496345998,-0.026256175248129277,0.7895643060215092,0.16272070546703588,0.30708537647295703,3.129245080982857,3.3405228525738564,0,0,314,0,42,25,-2.1004458807891075,-2.30552610952998,0.7865061085277795,0.7409930393605146,0.4864296131564664,0.7148530202347527,-0.3907747689638654,1.4282384091433986,0.684382877160452,-0.11737903855134861,-0.02625617524812936,0.7822664061725758,0.7662445718477433,-0.0216413398946075
41,01485500,0.6545889621498209,0.12468997382332943,0.6617330417858615,0.03578074818985466,0.32828418455887476,4.588351671440281,3.6085482376933125,0,0,989,0,248,28,-4.005320957390502,-2.193553958723,0.5848709186224602,0.7278340790574468,0.453835307910891,0.6790357763201662,-0.448503221508701,8.854771262270681,0.6010293584808584,0.635566851763333,0.1246899738233294,0.5147222689665325,0.8291039842398684,0.06935775589275754
42,01486000,0.6707869854361781,0.035560763851915894,0.7553716651959401,0.06762885252576503,0.23748837989139104,4.1345152570607375,3.719626571014773,0,0,815,1,142,72,-3.3291280090279955,-2.579152305094708,0.624684408956729,0.6692220169552617,0.5579040769213846,0.7541739620415824,-0.3471041197960468,3.6976300597064653,0.6953475761493998,0.194551372188534,0.03556076385191575,0.6788478902939472,0.8219395910279133,0.019140186958223778
43,01487000,0.7778336236146247,-0.023170434440707238,0.8640423040568059,0.26320522933195134,0.3892734491854416,3.28379840996309,3.2802059442217435,0,0,38,0,18,10,-2.2327947249999704,-2.121266387993235,0.8293435588882336,0.7806837559466594,0.6145226900498792,0.8353034031631423,-0.26174494494804895,0.6637160595231015,0.8188094699630108,-0.0745198287462903,-0.023170434440707374,0.8513639872205511,0.8824898129661434,-0.024783418436781352
44,01491000,0.6453824509315556,-0.06237338164712954,0.6552325902060134,0.09199422352565545,0.25025814658576306,4.426179022093351,3.6810546311923327,0,0,622,3,114,53,-3.044192131948226,-2.539808767955915,0.6548782057759936,0.7028506317070196,0.5765965051003477,0.784580192191622,-0.43903431632761675,1.9644109334655375,0.6066192495727485,-0.22185083403714956,-0.06237338164712943,0.7094419389760545,0.8211329845596053,-0.03679302340763043
45,01510000,0.8152405074958697,-0.042373581144065836,0.8429528705869881,0.12857578408419856,0.2896314388445368,6.366429949202536,5.585935745868988,0,0,573,28,134,70,-3.014431307050164,-2.4927974716829513,0.63780711009475,0.6631760950623742,0.6455063859434518,0.8587417359456784,-0.24808083491385205,1.4426741149129787,0.8118961376051755,-0.0672770885592359,-0.0423735811440657,0.7782768541709247,0.905534441133231,-0.028905071404280863
46,01516500,0.6940655587667223,0.21013492558747052,0.7502105309575418,0.017041590872798107,0.1957065381819598,3.330850778739357,3.5155413096233783,0,0,996,13,241,71,-4.409962391869538,-2.518376724232622,0.5649125396648311,0.6560828385078545,0.49570439554905343,0.7177822456807761,-0.33708559077866757,10.148627068404064,0.637949595491749,-3.5375604139507475,0.21013492558747043,0.5550083324034579,0.8433825373452143,0.09244393721827798
47,01532000,0.8084440074644925,0.05747662540438546,0.7756877076322755,0.040878161051843165,0.20496562257739753,4.527362888837933,4.096629136435664,0,0,824,39,212,73,-3.431396113047829,-2.5433022146405624,0.5794817186135031,0.6473985581213278,0.639364628508212,0.8423570884960672,-0.28536414866606713,4.357194565689841,0.7513953023824127,0.22323188005375894,0.057476625404385334,0.659348649696543,0.9095305095493933,0.02979386236402397
48,01539000,0.8259049705781514,-0.0697153825271428,0.7442399841626122,0.11726676680523407,0.2589866519365578,5.139042710779714,4.567813186576055,0,0,615,20,83,49,-2.8526892883385586,-2.4132191972972783,0.6504265094255113,0.676005678672344,0.6778355793487081,0.8804907934850801,-0.27149453154789477,1.3639779453123924,0.7253510692480538,-0.134839433231161,-0.06971538252714277,0.7857879811719518,0.9281765017481003,-0.042114898633289634
49,01542810,0.6879879748395616,-0.021222086461939703,0.631379848608206,0.03967690809178359,0.22640230894005564,5.771188443911361,4.524021864211631,0,0,969,72,255,62,-4.153169511838856,-2.6230936854064857,0.5211702403628062,0.6470348066058066,0.5521976196814193,0.7760748338835575,-0.47129620527830296,4.788982991106168,0.6053366692407396,-0.05159505104313784,-0.021222086461939845,0.6268647758488718,0.8606158126612413,-0.011065777468753058
50,01543000,0.7538084613903777,-0.0743250620589309,0.6385901642225862,0.0590644892483545,0.27887687363600744,5.720571180638954,4.365385169004821,0,0,910,1,182,41,-3.640173410526715,-2.4764606433663285,0.5860219624867006,0.6906283486178002,0.6205301018375813,0.8321233957367444,-0.42662104415939955,4.07393925647668,0.6204909713610229,-0.17114336109219877,-0.07432506205893083,0.6150411187270574,0.9111978684277297,-0.046451256782586964
51,01543500,0.7431633669144495,-0.11935718647976408,0.6158749515076217,0.05932318908104439,0.2906353926759337,5.45359390384948,3.900144553090546,0,0,983,1,130,30,-3.431034600650837,-2.3923070627821996,0.6207211495180023,0.7132666605903846,0.6200655667006294,0.8318755297442797,-0.45023299180270954,4.086244813264871,0.5891668339091151,-0.28829556087002023,-0.11935718647976411,0.5975391245143122,0.9164195027735327,-0.07958074257058764
52,01544500,0.7259945731341995,-0.12134389051200105,0.6256010941644133,0.07643637204257736,0.2990501056612972,5.257783211965196,3.938943484463466,0,0,886,0,107,27,-3.2992723214943247,-2.243906655651789,0.6349192778515608,0.7153617681296623,0.5918186366409233,0.8128062773160342,-0.42408681565597295,3.11290723455801,0.5934985746446153,-0.2908370434480403,-0.12134389051200095,0.6208837530033625,0.8982919454493087,-0.08106962161536822
53,01545600,0.7650035832814337,-0.027435935133199467,0.7015628720612709,0.06341129453733219,0.31664084770385076,4.84073250957792,3.856643862975532,0,0,926,0,89,20,-3.2828632384063066,-2.1194101735915076,0.6705754312970907,0.7287668971222933,0.5853066437532051,0.8079207117898664,-0.36133349617665855,4.377679423947876,0.6828571979033353,-0.07813020792939657,-0.027435935133199398,0.587665558859514,0.8962594242700873,-0.019249771556724582
54,01547700,0.6835294785179268,-0.056860934006439504,0.5826240593984878,0.03428687817478182,0.21123078029011444,4.628728288333574,3.6016280954809217,0,0,1094,10,241,62,-4.464561935621296,-2.6805129374023413,0.5843725280403108,0.6810211795883988,0.5832033385849139,0.7940509068725439,-0.46268337733134357,6.041906548005705,0.5616061737981216,-0.24634653306032478,-0.056860934006439316,0.5873294825319024,0.8785368152778751,-0.027073186452079442
55,01548500,0.7789248129717997,-0.06705431063148427,0.6651138813249333,0.08761890184593457,0.30142605569253683,4.6625752998464485,3.647664395010349,0,0,725,0,129,26,-3.5342524950664536,-2.126016935172436,0.643598803909868,0.7258587564272485,0.6254375757796443,0.8356847571638385,-0.3686213206411909,2.651615727527809,0.6491430270232872,-0.23124081896828974,-0.06705431063148434,0.6284974968084482,0.919653111878136,-0.04523737737105641
56,01549500,0.7236650390012989,-0.1449064867685214,0.6111575465839231,0.057654440139405905,0.23360285827746718,4.512089337129235,3.4100193666838714,0,0,965,0,140,51,-3.3916107525659505,-2.3965071635089195,0.6260569616525992,0.6912875640433038,0.6069655842633512,0.8192737498455662,-0.4356747672150349,3.3577949017027535,0.5739745090675514,-0.4835096020034645,-0.14490648676852144,0.6261189740881494,0.9035563613398779,-0.08515045375184702
57,01550000,0.75624325122906,-0.16133324775447855,0.669174474137843,0.09286440550985109,0.24619623786305478,4.981903139589004,3.935713635955252,0,0,744,2,101,49,-3.2185211769320987,-2.4850240539439294,0.6492677193265054,0.6845327540347335,0.6267470624742654,0.8395319676363036,-0.38974492829784285,1.8103670646364116,0.6205017298070599,-0.3831118545354852,-0.16133324775447866,0.7183658694323443,0.9075608757805811,-0.10292415207518238
58,01552000,0.8221223543869083,-0.03951493425102707,0.7907587108763107,0.11296932511689906,0.2859307431387413,4.90982148098753,4.472270064451687,0,0,629,4,71,40,-2.81992937385993,-2.2117561338056593,0.6544252991111207,0.6886563323107271,0.6692563388591448,0.8718770375911317,-0.25515521229115207,1.7474084451594647,0.7709707611554094,-0.08393091009292226,-0.03951493425102692,0.7466158165828851,0.9156729868741565,-0.027036045904586737
59,01552500,0.8132540401161078,-0.04216090113804082,0.8102826175622259,0.1072095542699194,0.25648909543125126,5.797255449516382,5.410193161523695,0,0,736,111,90,68,-2.8120810244418704,-2.320322692336045,0.6155668910520156,0.6463246112848476,0.6313978076859956,0.8496824404526471,-0.25503203739004676,1.6699895335845267,0.784710643715655,-0.06776381298964683,-0.04216090113804094,0.7717908385068148,0.9073755963824041,-0.025480611607612676
60,01557500,0.7027763656520816,-0.1293238052931965,0.6533497055263,0.1135752984201932,0.2844793952209069,5.421612922854213,3.959757846505227,0,0,778,1,126,34,-3.515667412384872,-2.4235380787602265,0.6554459040051711,0.7085146371525028,0.6111914736609567,0.8140600468759593,-0.4362812647765352,1.741181138674206,0.6079509117479086,-0.3013447961067328,-0.1293238052931964,0.6862342517583658,0.8703411617934179,-0.08735338982392177
61,01567500,0.7138868930309383,-0.07952128967168488,0.67173641937545,0.23310790716855068,0.22957404855109795,3.843130455780887,3.396352538066532,0,0,45,22,91,45,-2.495481665622543,-2.37206874359567,0.6829581957798312,0.6944601285808354,0.6142845087026367,0.8089801359716289,-0.3745331124797472,0.4123176042457487,0.6377594569702859,-0.32929925892549017,-0.07952128967168491,0.9326599982371608,0.8690893543711448,-0.04980718293464544
62,01568000,0.7479212671802138,-0.12166742859011889,0.6531846076152941,0.1278304693261363,0.2014525868661022,4.559208957060336,3.8141138440673,0,0,373,69,118,57,-3.124518444018401,-2.5788735903955877,0.6487142734248024,0.6750498615956063,0.6736824170172446,0.8676006442356138,-0.38129451828285826,0.748119174889893,0.619911317466062,-0.3651551107210872,-0.12166742859011909,0.8211484600949507,0.9031313930331633,-0.07246131367617638
63,01580000,0.6733098047407793,-0.10490330432696583,0.9403066638607875,0.33036078944916025,0.2543994299799971,2.989765148892957,3.129957587039275,0,0,98,0,30,28,-1.8178474625265537,-2.222393359526036,0.784682729105241,0.7217572283807594,0.43444075899403545,0.6733779821148154,-0.26322003191950083,0.020144113354403994,0.794440391608615,-0.4241252306388276,-0.10490330432696601,1.0825402821806904,0.833606625841428,-0.10101160452582035
64,01583500,0.5480539337974517,-0.016374056449504223,0.9741046233287557,0.26865456037970303,0.25322013680114236,2.48110413702677,2.8299644597129525,0,0,86,0,26,27,-1.7063454949583354,-2.1253256499741493,0.7958512214477997,0.7308858763489581,0.4273375248747858,0.6641957125652798,-0.24000039349141236,0.23408260992789712,0.7664715984772278,-0.17033344931834238,-0.016374056449504445,1.0565335649224874,0.7684900994336874,-0.015675442683621248
