,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff
0,01013500,0.7309564891656728,-0.07322586328227719,0.8033601102576505,0.23598741453382988,0.44955411795765166,6.332147889904208,4.834379867845063,0,0,147,0,90,40,-2.4068963419104827,-1.559849039166913,0.7963719850919421,0.7772083740258039,0.5155180202364025,0.7289893230919862,-0.25005272546480295,1.4136387875364849,0.7471477547010362,-0.14473238498758992,-0.07322586328227722,0.7301596740187332,0.8589149736456443
1,01022500,0.7604106800779992,-0.19092913182021504,0.8348458606897403,0.19983057537075055,0.3110556141808394,7.202226480580158,5.811755861382716,0,0,487,0,74,93,-3.0610266412340246,-2.5931133448293666,0.674291834163336,0.6991854063430573,0.5938425263411142,0.8059879346970125,-0.2242950930319668,0.7720280516294734,0.7237529296231254,-0.2730633466788155,-0.1909291318202152,0.848970698778741,0.8878277182951504
2,01030500,0.704184485812648,0.03515337748529844,0.930383178489604,0.11929531914674296,0.3721836302213243,7.397641529146213,6.507311202657549,0,0,533,0,224,89,-3.5745870843011884,-2.1766587594322546,0.7027081615395716,0.7229600582401979,0.5533126163284762,0.7605429879136227,-0.2028998313957132,2.925783662331765,0.8256232035611415,0.056316441266705285,0.03515337748529842,0.6898135736974176,0.84403524324244
3,01031500,0.7823535499871496,0.07477852385856515,0.8840207752288209,0.10147992006315709,0.3076305688176481,8.265858928449637,7.739691358652948,0,0,574,13,291,144,-3.4247591646864337,-2.626376152492546,0.6055002506977367,0.6586589385524969,0.6203121973957084,0.8161479944412127,-0.23342295633106602,2.680793164321973,0.8207933105998718,0.10042402281685611,0.07477852385856538,0.7369971574164162,0.8856670243684512
4,01047000,0.7593731051586973,0.07346744354306853,0.978540019407823,0.19543159804870847,0.3290327843727457,8.192062376201514,8.316613070397585,0,0,271,4,228,166,-2.9114848541186618,-2.737422593556449,0.6095401429757682,0.6424549479853745,0.6316598110321969,0.8312588103273405,-0.15954788378619755,1.0160529575692199,0.8563171678542976,0.09027017586285221,0.07346744354306851,0.8849499087824458,0.8783991767065719
5,01052500,0.7752297874279374,0.07771227151574554,0.8072629126228559,0.2943899171198809,0.5219105492665987,8.62030887283448,8.06261887424701,0,0,120,3,205,90,-2.5272866079368295,-2.2453471495689756,0.6011269057665339,0.6748577174858115,0.5833164413568481,0.8025276516353008,-0.2889266808218629,1.1006557554639136,0.7626107982715247,0.08763464152047974,0.07771227151574547,0.8186974882292121,0.8852530998130194
6,01054200,0.685600627064096,0.06958238407032365,0.8218513570848935,0.2763132690110996,0.41021059373233987,10.328141213046054,10.27948827542601,0,0,194,43,234,146,-2.850167594464254,-2.653405468474127,0.5728778205075779,0.6196955312637625,0.5447285915392546,0.7553044098203578,-0.33008377688535623,0.9145757313058362,0.7433675047408402,0.06508478121684495,0.06958238407032347,0.8778071144813308,0.8288813555525333
7,01055000,0.7191822389079581,-0.023002680211387468,0.7858629822360184,0.1950531077715707,0.3225456241277183,8.728624192027453,8.371754523871397,0,0,267,1,246,172,-2.832930879238089,-2.683259698001618,0.578183167969738,0.6448487538099801,0.6103356616224886,0.8029382577307741,-0.3498397399797166,1.0480162829821917,0.7378952009797796,-0.027840700818602456,-0.023002680211387374,0.8493409431800033,0.8506174709155351
8,01057000,0.7412518944835409,0.09124294139497369,0.9771313005797995,0.0912887669046547,0.3006822423656537,7.534540943907109,7.219893853671793,0,0,610,0,197,126,-3.047036148388413,-2.7603105783654707,0.6222132629877803,0.6604414360283225,0.6049807818848444,0.8219201727979906,-0.20032706026214625,2.471136114067595,0.8392690520743764,0.13126577692206245,0.09124294139497376,0.7779693051367023,0.869668937495732
9,01073000,0.8080193048606878,0.15313964498607388,1.01574730588536,0.062481487372491484,0.30285857766169055,6.220810373375614,6.19543002949772,0,0,928,4,138,92,-3.4428795893838076,-2.7997469407457114,0.6194388081138175,0.6562434076498658,0.6113347624586378,0.8314548400968774,-0.0315917066692922,4.560879900245345,0.8211399063376914,0.23861477862779373,0.15313964498607388,0.6771850733473976,0.9089439480551568
