,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff
21,01169000,0.7820529641768714,-0.08392114597261004,0.8478244853896566,0.21236676960135936,0.23033926807394894,7.592111648219004,6.902281534072357,0,1,373,278,109,97,-2.5778746733920523,-2.832738539518112,0.6414883171548847,0.6176668509274431,0.6239468092635094,0.8304895019275442,-0.24530794382571183,0.244769228242776,0.7927028607501523,-0.10701657011554415,-0.08392114597261005,1.0044466420820237,0.8869869124707593
22,01170100,0.7480379606380503,-0.06804119114950806,0.9347499554798545,0.2008763923979331,0.24643816406306446,7.350249448063555,6.634821746989512,0,1,442,250,84,82,-2.659752891372202,-2.6850814678397463,0.6682098302572846,0.6341905230925197,0.5851841819391019,0.8007728101619561,-0.18185021164953086,0.3974335300169264,0.83852925124238,-0.08824786030785073,-0.06804119114950798,0.9684009307498447,0.8689060233976343
23,01181000,0.8227502072272187,0.03207724825972019,0.8927400515198851,0.15080301446898714,0.2194971688875842,7.375774145367944,7.334779262878685,0,1,583,430,133,99,-2.6127985596185117,-2.772673920178489,0.6181111405922229,0.6150750200977467,0.6724953035985071,0.8775256380204304,-0.12691170835529964,0.6492560877744753,0.8547066706624701,0.04081459841446609,0.03207724825972001,0.9442197511453282,0.90739057744424
24,01187300,0.7869178447548635,0.017044996516286784,0.9337282255321115,0.06173574054790265,0.16783191745371176,7.201714114489794,7.076064545497077,0,0,836,558,157,129,-3.0865743827914507,-2.74652908095201,0.5662461956589994,0.5888143622102403,0.6376703004904489,0.8497877568561719,-0.16727880154529257,2.0667458795813265,0.8690042137899686,0.022598597922920145,0.01704499651628685,0.8034720675563886,0.8882976454705571
25,01333000,0.67332259265375,-0.1561960532807435,0.754629292271686,0.2440223396922685,0.2871609634589811,6.891413203047004,5.455758492336839,0,1,364,72,64,40,-2.523967131245625,-2.561926267668418,0.6791881442608422,0.6861021547969978,0.5791575457247129,0.7799430897211865,-0.40239922507669523,0.3430303198256133,0.6654518910678302,-0.21617016548640303,-0.1561960532807436,0.9250630818478519,0.8347170731184967
26,01350000,0.7916004053078933,-0.05244326320512982,0.8401366406307709,0.11164936187870755,0.17078256457256477,7.681874700470883,7.378330142921552,0,1,707,524,165,142,-3.0880202977654143,-2.841617412681595,0.5929918320752795,0.602112400360681,0.635688768596979,0.8430956651776653,-0.2803816165138119,0.7324950925572312,0.7999156433032006,-0.06660229801766991,-0.05244326320512983,0.9192730086926186,0.891707986119224
27,01350140,0.7003032814845744,0.033296089260826923,0.8045982188837537,0.039668050727992066,0.1671872687954719,5.425184384761543,5.756815556480296,0,1,968,463,151,123,-3.2768803460628146,-2.8173261801305642,0.5913678218647155,0.6221016494346007,0.5587607481883198,0.7929547288454343,-0.3568954268618761,3.9920354220944425,0.7438058407205537,0.06711048891999301,0.03329608926082695,0.7524612921484138,0.8376886891635832
28,01365000,0.7334285902602165,-0.14074995037161292,0.8127742204628461,0.29609359323934803,0.3287823964198578,8.512690736188574,7.483111806028253,0,1,436,188,75,63,-2.338238892981165,-2.464237079641768,0.6800569992098919,0.6539567236662598,0.5728664255455116,0.7832371637595683,-0.33391955559996445,0.2730337505652335,0.7293156817693078,-0.14579669998525974,-0.14074995037161292,0.9899924678095818,0.8643314366438999
29,01411300,0.539780244754116,0.03280500013296778,0.9489792194350246,0.3375114904612948,0.33374312503621567,3.2830660572008203,3.5653751822750706,0,1,22,1,22,19,-1.6769248092785036,-2.267252350908973,0.7891493199699727,0.7616655788018882,0.4754262978044621,0.6720628550814696,-0.23615355057859488,0.15933884985461186,0.7519288444624632,0.1437759779211699,0.0328050001329677,1.1101932271473702,0.7594589221639152
30,01413500,0.7596650585897919,-0.12228413287924271,0.7410325881373713,0.15277052661197704,0.28582662320712315,6.029652800344229,5.198666422398509,0,1,577,34,85,49,-2.7673000187845855,-2.4069106770471156,0.6705373127027879,0.6824844913029657,0.6261604778910919,0.8352714046163024,-0.336897181695865,0.9967750933400745,0.6925786547655275,-0.18637169805753342,-0.12228413287924259,0.8376201640232707,0.8882397479203091
31,01414500,0.7029332571015148,-0.14378752367640424,0.7430073793322838,0.19125653920398,0.3128790159347758,6.675226729050264,5.626192966578536,0,1,470,68,81,42,-2.750172763256702,-2.2840235632214303,0.6610339475007222,0.6717951524963365,0.5790192497909267,0.7934391647164802,-0.38932328596215376,0.8207741250982525,0.6702886062446072,-0.19026570054179945,-0.14378752367640402,0.8510420803308153,0.8517112811793477
32,01415000,0.7144313824246036,-0.03505904187400794,0.8495708707493216,0.11101281986866951,0.27400063292847393,5.721429070330486,5.313486567956579,0,1,623,76,88,48,-2.776638735998844,-2.3987885767557215,0.6348351656169274,0.6687581781739517,0.5765071226599643,0.7950744647058666,-0.2873011591755658,1.7131241724112978,0.7816028733945707,-0.057533902551329445,-0.03505904187400803,0.7995984297842185,0.8456003705792428
33,01423000,0.7792387029010029,-0.062354834130315055,0.8092932317070269,0.10816636559266102,0.2961401268042426,5.949147572743807,5.320933104919356,0,1,649,5,86,48,-2.8106600535029598,-2.518440806892249,0.6536176789435032,0.6862278765000693,0.5998656213364405,0.8247134716850802,-0.29368684979541404,1.768066781786002,0.7698442441693348,-0.09923419110222584,-0.06235483413031505,0.7989964861992589,0.8872415185903253
34,01435000,0.7557983165437975,-0.1993815683634379,0.7713758160496043,0.4115005067436195,0.2778657056438274,9.123959014763946,8.021543000887366,0,1,184,283,84,97,-2.020486085238237,-2.5918700448172953,0.6618859201197091,0.6190829218510648,0.5751680737454267,0.7841050303146412,-0.34873544718774063,-0.1931322056037105,0.6764952348382574,-0.19910298318740913,-0.19938156836343782,1.1305098331173162,0.8876020205150218
35,01439500,0.7940694462201422,-0.08455111257998928,0.8164743420362537,0.1130807982807136,0.4000041076129813,5.853141137581917,4.864165464811324,0,1,706,1,49,20,-2.498433930475876,-2.1385109407079486,0.7181476034900126,0.7471123762141682,0.6099584360077472,0.8293604546749818,-0.2693148755924912,2.6752065655249027,0.7735568303792082,-0.1230732274087629,-0.08455111257998933,0.7133887346666999,0.8977945632641262
36,01440000,0.7365700754090838,-0.03515917788102129,0.7300103988034214,0.16242733229560158,0.31831043242417634,5.222040422154375,4.878223321736316,0,0,565,3,56,32,-2.6020050510489887,-2.542286248881569,0.698587109610736,0.728069493705624,0.6314009784768075,0.8494940355046656,-0.3647934802143039,1.0512172906507318,0.6982690868349479,-0.06135756118168412,-0.035159177881021526,0.8290880756020447,0.8699577321950308
37,01440400,0.836043707566104,0.005740110612487899,0.8736368739360243,0.20076556733390816,0.3453957972286259,6.352794923381958,6.19368372461459,0,1,554,41,66,40,-2.567569254910801,-2.323918085634897,0.6904777844136595,0.6967445267709231,0.6672659724248304,0.8736018467522914,-0.22153073511744087,1.0091284685336843,0.8477747097177886,0.007500620172212985,0.005740110612487859,0.871489902413794,0.9153126307941987
38,01451800,0.7178515031475796,-0.0022231038783942438,0.8425740317588798,0.11768327893669617,0.24205395801539414,5.8422594340975715,5.25872245978364,0,0,531,213,130,57,-3.020695640359672,-2.6377397408086694,0.6062207721521166,0.6609350672168315,0.6265093910501687,0.8373704071465811,-0.28420801104466215,1.2836890310111144,0.7806539472268625,-0.003934220006057293,-0.002223103878394203,0.7866769802663205,0.8472753680651097
39,01466500,-1.4063637158556372,0.4642164977288691,1.9051206309700328,0.3418201658793165,0.36970579890315647,1.528137087385544,2.7637610918572735,0,0,0,0,8,9,-1.0808334171085445,-2.029308282879273,0.8981618866301978,0.767929630492974,-0.4551084175976763,-0.6409709028598176,0.30773051558717324,0.453767466659425,-0.052533597479510474,-1.5220371392958185,0.4642164977288691,1.3639467100060843,0.7296545534840422
40,01484100,0.5364798125486576,0.03262831963094636,0.8448323291464952,0.16272070546703588,0.3133442921745752,3.129245080982857,3.6386268122200924,0,0,314,0,42,27,-2.1004458807891075,-2.2734039958000776,0.7865061085277795,0.7327958818986363,0.4329386342189373,0.6718774634092681,-0.3786979386200093,1.585808908582307,0.6957645159549797,0.1416440357559152,0.03262831963094626,0.7893083818598213,0.7403509745212452
41,01485500,0.6572565839624099,0.18275178453056032,0.6236236712828372,0.03578074818985466,0.34627655404105545,4.588351671440281,3.7013160682487793,0,0,989,0,248,18,-4.005320957390502,-2.058966544815761,0.5848709186224602,0.7437391160996388,0.4198160312637951,0.6431218781037293,-0.46447339014098465,9.725271204676245,0.5545264282317282,0.9078228524614351,0.18275178453056018,0.4975678960749569,0.847064237091949
42,01486000,0.6458252247516316,-0.003455391985030039,0.6798669034347621,0.06762885252576503,0.24086235634136827,4.1345152570607375,3.5409847460158166,0,0,815,1,142,60,-3.3291280090279955,-2.3530188845147975,0.624684408956729,0.6861643016333966,0.5454907230038308,0.7489048963014913,-0.4160780692620026,3.681079929332472,0.630190612945649,-0.019271780409560464,-0.003455391985030038,0.653703773800246,0.8149004497485296
43,01487000,0.7473921693608963,0.06956228475533248,0.9337563782997371,0.26320522933195134,0.4181352393107434,3.28379840996309,3.6440187864364626,0,1,38,2,18,9,-2.2327947249999704,-2.012702761347801,0.8293435588882336,0.7723023515370194,0.563724107924322,0.7949709935700456,-0.21959851775748762,0.8241446802421359,0.8384016727566062,0.21376961632538605,0.06956228475533252,0.9079648102362783,0.8700504309683426
44,01491000,0.6291612020963648,-0.056735120626891816,0.617264549417864,0.09199422352565545,0.24560550705668766,4.426179022093351,3.643178849109116,0,0,622,9,114,35,-3.044192131948226,-2.4211785990548242,0.6548782057759936,0.7154582356943727,0.5519624159834413,0.7676993452369498,-0.47422118642092176,1.9439344727501244,0.5729139350233354,-0.20119871952591592,-0.05673512062689193,0.7003935722425717,0.8191763072703325
45,01510000,0.8171338140049631,-0.028543966877161698,0.861138984408655,0.12857578408419856,0.27825398222778835,6.366429949202536,5.659228859601379,0,1,573,75,134,70,-3.014431307050164,-2.5838704371200154,0.63780711009475,0.6650141011466473,0.6442398512271256,0.8571533844224573,-0.2268156723486334,1.3533030709264304,0.8294808894611738,-0.04499783098801676,-0.02854396687716171,0.8200021850331275,0.9052391042528186
46,01516500,0.6717995890450844,0.07619194057532493,0.7007868423605554,0.017041590872798107,0.14719121375058536,3.330850778739357,3.1251276058044355,0,3,996,113,241,78,-4.409962391869538,-2.3364940388851725,0.5649125396648311,0.6472626625837945,0.5292551135279836,0.7347543414399065,-0.39611365968997536,9.244160134732832,0.6477792117698296,-1.3619062737348269,0.07619194057532507,0.6228255658678576,0.8305132508180018
47,01532000,0.7884721522492875,-0.04476472754470261,0.742488319465943,0.040878161051843165,0.15185910927866672,4.527362888837933,3.7140117922426024,0,1,824,265,212,76,-3.431396113047829,-2.4875956210103607,0.5794817186135031,0.6418711661500297,0.6502177375751805,0.8496945641027491,-0.33228536860661045,3.373003927771636,0.7210587970861034,-0.18293620895432328,-0.0447647275447028,0.7114544087453908,0.9025728567624715
48,01539000,0.8283890671567637,-0.09163025271158909,0.7682129883432979,0.11726676680523407,0.21931236863340578,5.139042710779714,4.513148742648672,0,1,615,127,83,53,-2.8526892883385586,-2.5107946275224435,0.6504265094255113,0.6648027721226534,0.674804374367682,0.8780291545636193,-0.25936938639985196,1.0415729311790412,0.7397956899967912,-0.17932100102723236,-0.09163025271158895,0.8525066829003777,0.9252674036346111
49,01542810,0.6706160069318259,-0.09175476134072832,0.6106842761733985,0.03967690809178359,0.15607565731159398,5.771188443911361,4.262740947105555,0,1,969,400,255,69,-4.153169511838856,-2.619800954876,0.5211702403628062,0.6348264899407816,0.5698454935990855,0.78582192948147,-0.4933819652513858,3.2927897065725693,0.5749830613247691,-0.23148871517057282,-0.09175476134072848,0.6977855740587879,0.8562859467082627
50,01543000,0.7506533158432174,-0.10961123447997696,0.6294159035749399,0.0590644892483545,0.22768821588451066,5.720571180638954,4.151354423431216,0,1,910,36,182,41,-3.640173410526715,-2.535578822864075,0.5860219624867006,0.6851839600267908,0.6262518255768099,0.8355165453377258,-0.4345809168698686,3.448451073947916,0.6042533244544879,-0.2572665477873232,-0.10961123447997695,0.6658510292395172,0.9147460501916644
51,01543500,0.7330787155499162,-0.15192724908203728,0.6007007204267268,0.05932318908104439,0.25732653217357654,5.45359390384948,3.8052153110869056,0,1,983,3,130,31,-3.431034600650837,-2.4073195184629035,0.6207211495180023,0.7103893139499519,0.6171152503750594,0.8276958225952823,-0.46790038359536223,3.7676459928352792,0.5651782175395288,-0.3737742829400128,-0.15192724908203725,0.6361467765634458,0.9190791817840983
52,01544500,0.7095191932472655,-0.1450761657281987,0.6020974588687825,0.07643637204257736,0.2809261570695368,5.257783211965196,3.8037503895291023,0,2,886,2,107,22,-3.2992723214943247,-2.2281998573322195,0.6349192778515608,0.7183088084115924,0.5870550280831456,0.8056965113706808,-0.4488545981529203,2.923786004855114,0.564378941271667,-0.35239676979177376,-0.14507616572819873,0.6840831843573401,0.8980579541772985
53,01545600,0.7293898468502185,-0.04107284814098632,0.6386781530853837,0.06341129453733219,0.2985568693164073,4.84073250957792,3.795916991000247,0,2,926,2,89,14,-3.2828632384063066,-2.203692794099992,0.6705754312970907,0.7333718692629825,0.5865718280709832,0.8062709820038988,-0.4186766580162956,4.038900172277541,0.6203679827425246,-0.11778839627945133,-0.04107284814098634,0.6534440621127916,0.8910045293841153
54,01547700,0.681266695970406,-0.1023680624356905,0.557570138187996,0.03428687817478182,0.1680241546529761,4.628728288333574,3.374363723341225,0,2,1094,95,241,61,-4.464561935621296,-2.611909226859727,0.5843725280403108,0.6762270705984216,0.5831836923455525,0.7937024250386326,-0.49356720706047735,4.914695379129732,0.5331789601535959,-0.45445057145722567,-0.10236806243569041,0.6485142859300819,0.8918404862554773
55,01548500,0.767953326834846,-0.07289089981649928,0.6518610422860616,0.08761890184593457,0.2959505792191054,4.6625752998464485,3.5193268280895564,0,0,725,2,129,23,-3.5342524950664536,-2.066421073538237,0.643598803909868,0.7308660328502474,0.6066293327322497,0.8195442501541369,-0.38243437813916464,2.7097149603197312,0.6347183974857487,-0.2521490822631676,-0.07289089981649927,0.620041435836695,0.9168325064633235
56,01549500,0.695060600132422,-0.19012909865456085,0.5870191484667459,0.057654440139405905,0.20241171919621523,4.512089337129235,3.226426769501574,0,2,965,13,140,49,-3.3916107525659505,-2.3408559360106125,0.6260569616525992,0.6916083904524554,0.5791041606711522,0.7963186715541812,-0.46368868546846265,2.942006162926707,0.5336491438151802,-0.6513339464867718,-0.1901290986545609,0.6851463706959403,0.8961690644557849
57,01550000,0.7378954471221109,-0.19186831634561227,0.6632292529321555,0.09286440550985109,0.2162514635378437,4.981903139589004,3.77220503960908,0,1,744,13,101,52,-3.2185211769320987,-2.500845254243042,0.6492677193265054,0.6831412403546127,0.6078760350498444,0.8224928983564033,-0.40404934280256904,1.499399479301834,0.5995150217008656,-0.4638715495660179,-0.19186831634561238,0.771747222695996,0.8992020290614727
58,01552000,0.8124666380887696,-0.0642158371803315,0.7906803893497913,0.11296932511689906,0.25136385208413015,4.90982148098753,4.312337464010961,0,1,629,21,71,43,-2.81992937385993,-2.268089581389887,0.6544252991111207,0.687609528893938,0.6550818621998561,0.863405776338484,-0.2665529301486903,1.441383286155389,0.7634040615394189,-0.1381687996277644,-0.06421583718033147,0.804980253886293,0.9103380518362595
59,01552500,0.8168225987462558,-0.049731980816802225,0.8584334772047884,0.1072095542699194,0.20038767654907583,5.797255449516382,5.477626135355021,0,1,736,374,90,78,-2.8120810244418704,-2.430687839493139,0.6155668910520156,0.6311266670886619,0.6346470193221936,0.8522363417297494,-0.22175068103895443,1.1563580649623644,0.8226772107330611,-0.0802478528494954,-0.04973198081680256,0.8549867378869488,0.9055065012759222
60,01557500,0.6822706230864382,-0.1624955804262002,0.6225654812615316,0.1135752984201932,0.24892005140574894,5.421612922854213,3.775671844202051,0,1,778,9,126,33,-3.515667412384872,-2.3327655302408754,0.6554459040051711,0.7018922286081695,0.5903735385722376,0.8008035187598641,-0.46376701125664915,1.503747554864427,0.5686695306670001,-0.38586880005594787,-0.16249558042620005,0.7267939286551848,0.8689109303502425
61,01567500,0.6654267922487569,-0.07424096397272141,0.6216377895105034,0.23310790716855068,0.23948069400320487,3.843130455780887,3.23988270374696,0,2,45,38,91,31,-2.495481665622543,-2.1115956558237974,0.6829581957798312,0.7156939037730671,0.5786808281533257,0.7726385946183176,-0.4340618599622604,0.6186448202085206,0.5854630290938041,-0.3065669936480867,-0.07424096397272155,0.9687614303722201,0.8477790514088577
62,01568000,0.7209198569493848,-0.09587889715265242,0.6324124980981184,0.1278304693261363,0.19052375437518362,4.559208957060336,3.7604988775807024,0,1,373,125,118,47,-3.124518444018401,-2.533144122145355,0.6487142734248024,0.6939113327915911,0.6550241157142558,0.8490632033767924,-0.40992897421664376,0.9249978494597926,0.6041622587861136,-0.2837023679697153,-0.09587889715265234,0.8499444648199783,0.888760695365186
63,01580000,0.663246395534256,-0.060136849949081125,0.9109967112980814,0.33036078944916025,0.2897913412651307,2.989765148892957,3.2752085601614525,0,0,98,0,30,20,-1.8178474625265537,-2.3358670032853306,0.784682729105241,0.7367185530725531,0.4227062752157087,0.6712675453605987,-0.30582318380283374,0.16533455105976766,0.7915539363321278,-0.23735637593015627,-0.06013684994908138,1.062882063985196,0.8213614393892649
64,01583500,0.5576001328848659,0.022751841496692352,0.9257042104473892,0.26865456037970303,0.300918706974728,2.48110413702677,2.900546867720891,0,0,86,0,26,15,-1.7063454949583354,-2.081227105747508,0.7958512214477997,0.7480105265877774,0.4096236877032423,0.6539596106651238,-0.28368432635159657,0.48256065467634013,0.7518080076240636,0.2321057169843593,0.022751841496692207,0.9980018564900672,0.7642845901456581
65,01591400,0.5703565408000958,-0.045025665566228876,0.8598772215680122,0.17745147360192792,0.12399599772251586,2.3522631950500035,3.1205876235714993,0,0,202,222,69,100,-2.1004460967592933,-2.8290647694485607,0.712574580301984,0.6528839140343639,0.3734768763579912,0.6303367630304271,-0.34829849709007116,0.1820164869090915,0.7201929722873984,-0.8088075124442736,-0.045025665566229,1.1129627131190651,0.7620288480462837
66,01596500,0.612614346065677,-0.14500907187237408,0.5215490893206696,0.0442682630347111,0.2598428012101003,6.074381148084871,3.788661092590594,0,2,994,3,271,37,-4.200891964542822,-2.525479874787061,0.5745950953151522,0.7232701599853024,0.5486253048383846,0.7532236230910427,-0.5438083082297059,5.700229579957081,0.47931891016258543,-0.38889342798518384,-0.14500907187237397,0.6012068418995375,0.8545149751379554
67,01605500,0.5013625819069036,0.0891877581544091,0.4899250748725223,0.15838524192437653,0.3194177919272148,3.188823274393098,2.771095485953116,0,0,0,0,117,4,-2.8538481031664484,-1.8193667122008377,0.6681822206193024,0.7942435943673971,0.4764951211149667,0.6956649167352229,-0.5518591895989191,1.3717659742811956,0.4289641760147115,12.752740478128409,0.08918775815440924,0.6902856918231504,0.7592698049139947
68,01606500,0.5243808463116023,0.017640016296211595,0.4937915194917911,0.11613302423992633,0.3582757381868174,4.079170775526185,3.0837990923451364,0,0,328,0,145,1,-3.3987584810114404,-2.0970565232877685,0.6419810521940992,0.7966778549880319,0.48719405985948483,0.7021318527242133,-0.5845895479897173,2.350768894451123,0.44696478085905667,0.10818274763857692,0.01764001629621171,0.6063849996812235,0.777987032592889
