,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff,bias_std
314,06479438,0.3526510459926726,0.025860789000924297,0.31074253968278565,0.0013148013778925272,0.058631459366843754,0.6943930944551385,0.5091088285521828,0,8,1109,56,556,54,-5.113326445047161,-1.4949917422651227,0.6222056008626201,0.7292623722598756,0.31438908047389946,0.4159688432989884,-0.7062147038337744,69.95062681553928,0.2566630810391066,-0.016063768344712903,0.025860789000924186,0.4994770572636558,0.7228625826785795,0.006027489357339412
315,06601000,0.0799781167748268,-0.10197703599331752,0.4253521508968992,0.10862435611065879,0.11388596235393159,0.7747633363714597,0.8224406711503777,0,1,0,25,35,24,-1.6958059830921202,-1.3289838933951437,0.7801907328729074,0.756617884308594,0.2475864920867734,0.32950463956135834,-0.634601795498586,0.5507925916893351,0.09593229295360861,0.10566851804785385,-0.10197703599331773,1.0382392188181349,0.3095516293195288,-0.04933422969888381
316,06614800,0.849470087239198,0.17694837900415944,1.0227508252333306,0.1718240231286623,0.299679920935602,9.20485655877035,10.262916655450347,0,5,0,11,751,737,-3.648402248567454,-2.4535414299070832,0.7583504843761318,0.7849300819705629,0.7012752189520011,0.8901661256151773,-0.1414074167295214,1.3054229140405114,0.8087511768548529,0.28180389357727537,0.17694837900415925,0.996290674464461,0.9310958384899246,0.09522077142225803
317,06622700,0.8466894386831356,0.25712474975486066,1.0486158193254318,0.18193135538104066,0.21929851820081847,7.631007573126278,8.418590022255561,0,1,0,6,581,637,-1.6079645124866468,-2.14314740885558,0.7325878068323757,0.76059638223629,0.6657539902495484,0.846485384039313,-0.11459607915369699,1.1588410989466078,0.7303128088142014,0.9566369870799377,0.25712474975486077,1.0353432964674893,0.934773117010678,0.1189473141008149
318,06623800,0.8904188103113183,0.2157199484029626,1.0844222059629318,0.1949860294433452,0.3363207367178269,8.236857845477058,9.394149456892888,0,1,0,6,618,591,-2.039225910896018,-1.9045502381699233,0.7753775648138649,0.7808264171923668,0.7245655311234211,0.9018958239797261,-0.032771744867697,1.0575145088181894,0.7647679839660586,0.46891837981419243,0.21571994840296266,0.9591510940966123,0.9591111706114258,0.11734533308326414
319,06632400,0.9007391452462569,0.12980273716205698,0.9242481529949489,0.11268264897662417,0.18546509247978277,6.550619606965818,6.648026353537314,0,0,0,5,731,577,-2.100445791404528,-2.1619718362275826,0.7332850749099137,0.7588424009787035,0.7534014478444082,0.9152643391262534,-0.1857996679475308,1.1195202937134558,0.8420185301535357,1.1255870766790763,0.12980273716205704,0.8728938998245198,0.9513065516171774,0.059263635195375045
320,06746095,0.8331356846272575,-0.09725031430652137,0.8250502034237402,0.19066169701457275,0.30311369134221117,17.456007682086295,15.928341952598943,0,3,47,10,786,854,-4.557810798129097,-2.9377578662990786,0.7673001336257581,0.774499080089784,0.6938926723377611,0.8736918295433924,-0.3310822685527496,1.5946463997545064,0.7840732314809186,-0.0854018378172744,-0.09725031430652135,0.950023239713175,0.9190104055553979,-0.05114116754806792
321,06784000,-2.3044070448673115,0.0453892200215028,2.195424503165941,0.03506719032148364,0.023885291758552796,0.2650845026885844,0.3388642002915646,0,7,107,163,16,93,-1.2899029944155282,-1.5834176682098968,0.8039702781969971,0.6725112136771089,-0.215919110607524,-0.27578952436205406,0.432313758659795,0.2487324499930913,-0.2700679570727351,-0.0216280054189843,0.04538922002150282,1.6087748537900666,0.5734174270798048,0.04803324451073014
322,06803510,0.3941507779524869,0.05975975114310423,0.6404652863513842,0.03901509018995064,0.020281113286914305,0.5418761490222049,0.8393140953331245,0,14,103,335,122,179,-1.8578926105620281,-2.7140997609893347,0.5414119020756947,0.5767364424638302,0.19598334679459584,0.41492997292149636,-0.42335549124875643,1.2441804286513791,0.4792767985869255,-0.0408151449073576,0.05975975114310414,1.6116680616635835,0.6280911209519145,0.013947076368491747
323,06803530,0.40800928659525393,0.19890318865603474,0.6769505015990556,0.04016384706705112,0.02288423276240575,0.6063955632451368,1.10982875056326,0,17,3,359,157,214,-1.656192115148768,-2.753653538940879,0.5389845821112328,0.5701777836827165,0.2453269000899433,0.4816561569933784,-0.41391907149736806,0.3608318523051274,0.4779649666709944,-0.13632669456687502,0.19890318865603457,1.7371005327428737,0.6413955951913362,0.04598331745973463
324,06814000,0.6572416509544333,0.050908271244196696,0.6926927026847239,0.0027512011441208745,0.0,1.349067451377905,1.6490529504515583,0,444,1085,1323,493,536,-4.701871402029733,-5.420408896672799,0.4268901247504029,0.47414480978687334,0.5267293452806372,0.7455117417054729,-0.39997425328572384,4.884914875972628,0.640674691390759,-0.05109203261697205,0.05090827124419664,2.436512278609108,0.8208764383370126,0.012859790693078235
325,06847900,-4.240387745817695,5.5481641833284705,2.1149175049242794,2.2938017929519106e-08,0.0023335079299398242,0.02082271306206951,0.15105947295657104,0,140,1285,578,66,44,-3.73378326666865,-2.3088765026188427,0.7032092264578433,0.595287316854351,-5.135265000787026,-6.8222747676679445,1.0176096555759084,789072.0470253782,-4.68804224048929,-0.39716846978985687,5.5481641833284705,0.6677963341970667,0.4267132640336314,1.2538486627433303
326,06853800,0.4162908490261451,0.773344515692674,0.648483543244589,0.00013944540525985354,0.02355726074705213,0.21231999839987536,0.4363501244042343,0,8,1352,165,267,91,-5.4295737443807255,-2.169642299493032,0.5292737974423217,0.6512342044526477,-0.08426201450161774,0.009141483460355704,-0.37342408828031154,275.6053971069577,0.08708279897046145,-0.23299847880116975,0.773344515692674,0.35720044791072075,0.6656465094936327,0.16277214401068588
327,06876700,0.38516012541387123,0.09309112213225393,0.4799076527545049,0.0021165008176518008,0.024889225660026985,0.48482111610958345,0.37578381105058134,0,28,662,143,412,59,-3.5137111605508666,-1.931105078854963,0.5540386964081669,0.6605634396776462,0.29955375804992934,0.4265726521275399,-0.6373198867769364,17.71775470063082,0.36187167154642874,-0.041715356017093995,0.09309112213225389,0.944317581135596,0.6421651821136207,0.02980468537749124
328,06878000,0.4939480901313086,-0.30509388282970495,0.5132804892114485,0.018900665119321536,0.0,0.81997282259428,0.6929578700448803,0,543,174,1255,293,370,-2.621206975638619,-4.647916052396377,0.46421806223778894,0.4909894016783921,0.46640769156525774,0.5562176045534688,-0.578597203681451,0.0758212518268415,0.3708805042322312,0.27130759928546766,-0.30509388282970507,4.347000291984522,0.7434592031805876,-0.07615866586029243
329,06879650,0.45365965232312677,-0.08931400999118909,0.7433673953088404,2.2938017929519106e-08,0.0007228827377670726,1.709838032167676,1.4608875953303888,0,227,2594,1139,2497,418,-48.69723482238677,-4.358092243024628,0.6006606862407519,0.4368011042519013,0.3822655986628647,0.5011673928976816,-0.33854345151471354,94575.58443654215,0.5779930072556707,0.11890158538973124,-0.08931400999118912,0.45758903659614125,0.6771182635176817,-0.02098710111766422
330,06885500,0.7190766362374292,0.0030270343636974325,0.7658317305979527,0.007836845594096253,0.0,1.5446663910018883,1.6324332170833757,0,578,548,1335,494,645,-3.3291270893604255,-6.064186987354392,0.40019858485416376,0.42136437668562915,0.5820355438323106,0.764888591270884,-0.32022912568927425,1.14703571144621,0.723174243469584,-0.00333268586244729,0.0030270343636972763,3.514590198361097,0.8523905214871067,0.0007351868045529526
331,06888500,0.5741048989627742,0.03684564677152522,1.1318001296051572,0.03268974425989635,0.0,1.6977887627351496,2.1999298299584003,0,774,374,1504,257,533,-3.835351538525427,-5.929924556369357,0.5459335802781754,0.37043524220457974,0.4462899821529497,0.6106537925147625,-0.04410579945568041,-0.4566496992498087,0.7735480192015967,-0.06570097931313247,0.03684564677152524,4.720933497861591,0.8195793144964464,0.011112726212390275
332,06889200,0.48507978419680164,0.5660297634196991,0.8756582893963368,0.008245256478188079,0.0,1.712474232070269,3.4274579537987346,0,551,707,1355,407,469,-3.941812925980504,-5.410366157745069,0.3887061269925494,0.3848352870372187,0.3042066641924135,0.5301337839038944,-0.04160955697791615,3.860512970435716,0.35663566814922243,-0.7796113396500162,0.5660297634196989,3.0908601007262693,0.7205950798124848,0.10065257198951012
333,06889500,0.6535178469204335,0.4296374488089252,0.9949378296484866,0.01270904377919213,0.0,1.6510361927696908,2.9665624506878374,0,649,550,1484,363,518,-3.708409055174801,-5.949940344834231,0.39263301847281584,0.37840511816770744,0.4056405460528508,0.6153668241007613,-0.04572937528757781,0.9323027815845685,0.5378461998373905,-0.5817822586977278,0.42963744880892507,3.942317270898019,0.8297878617224035,0.08805706943272709
334,06892000,0.5115046755039754,0.24353036610618595,0.9674071949769378,0.005120875409064363,0.004569858616703336,2.86302804684993,3.0832677727114666,0,147,1001,1046,535,350,-4.144251299867294,-4.0012568680149485,0.3691744930187621,0.4515742699931873,0.457093082175445,0.6717871210553971,-0.21251088038378343,5.526713322547462,0.6498636747911555,-0.5305050654587002,0.243530366106186,1.7902418665976305,0.7505483692663657,0.06920627857829525
335,06903400,0.6904525510227456,0.14386414571462983,0.9150546393800043,0.0005192588861346881,0.015370597875160909,4.648311476808299,3.3411559893595846,0,69,1443,866,902,367,-6.640486029161416,-3.8605641111557256,0.32938163690310884,0.506046526864249,0.5342497364814933,0.7148018040384635,-0.20762246828170075,63.05433481808634,0.7659029367835901,-0.4969549326487614,0.14386414571462983,0.8868464792925678,0.8360218664166272,0.047258882537893745
336,06910800,0.7595962673958662,0.046051657952414234,0.9037552421762417,0.0004804809153891032,0.0,2.027013718837593,2.286757551849812,0,1028,1391,1659,482,643,-5.369563516751434,-7.093307921667677,0.3701516157997125,0.34525039671893387,0.5773249609224732,0.7472854133869068,-0.20906857949714538,21.02415466760046,0.8335035716097404,-0.08475693271745224,0.04605165795241446,2.2437022795666897,0.8721827395928359,0.01046995109890914
337,06911900,0.7508476895914542,0.10404513254033611,0.8630044376301118,2.2938017929519106e-08,0.0,1.9339998250451222,2.541203670009025,0,1458,1094,1930,561,967,-4.877081540425216,-10.96518732409705,0.33834621307916835,0.3194580569682818,0.5239507620181096,0.7001252470640724,-0.18690699697984828,22.091714888108108,0.7824184863473385,-0.18917329136471164,0.10404513254033633,2.017849580686965,0.8667763483123011,0.02095797549647829
338,06917000,0.6100921130999983,0.5543148744403106,1.1411227139799072,0.00024079200986149019,0.006035534940719812,3.3301847319863858,5.012293821421758,0,169,1749,1142,572,343,-7.369080531714391,-4.191350439704174,0.3618450014529118,0.41816757848837177,0.3863422720114893,0.5914743173085817,-0.051140430567924305,151.0310292609707,0.40774518498127643,-2.1978132711605496,0.5543148744403106,1.0485945018613267,0.8464253748628031,0.13961925623457427
339,06918460,0.5618883973071596,0.2510449880679965,1.0991809636761,0.07500255927467592,0.144114166919638,2.8737224927017224,3.5122940596358054,0,0,423,87,143,132,-3.537093492336766,-2.5398076937481586,0.6911204784573497,0.6248263157087661,0.4814480075330231,0.7228880226262551,0.12003056457423344,1.5355165877304133,0.6713454120599964,-1.8803486222816144,0.2510449880679965,0.8357764186763207,0.8125076305973142,0.12686828379888065
340,06919500,0.3776828344100941,0.6120801118550824,1.3165952960862772,0.00042755276590367153,0.008010409444165546,3.0522285961532742,4.499614266810034,0,139,1537,1012,667,296,-6.916312764579867,-3.908136229400702,0.4189150581318063,0.464486756130859,0.35569676244928394,0.5615759179923137,0.06715531280044203,160.51051653471103,0.2869388159595708,-1.677424446238731,0.6120801118550822,0.9758718483417402,0.8167471491281753,0.19883990563886403
341,06921070,0.689599350585568,0.5512232829981805,1.145663639184612,0.02157137633571149,0.04940115665976536,3.0324915217843267,4.8831094783706135,0,8,1049,719,379,244,-4.962452094839938,-3.1946290759283427,0.49819276045627703,0.4881254449389105,0.4075421584317491,0.65095597793131,0.06269034308018874,3.4366516850610758,0.4188305013030159,-3.101868488568259,0.5512232829981807,0.9719466780765433,0.8873368617696682,0.17614957482041327
342,06921200,0.6301677367690068,0.5926204333388626,1.1091840889530833,0.0006750188689066405,0.003514264734152758,2.7730784984827395,5.614327072255742,0,193,1381,1203,553,390,-6.313732209965225,-4.369802863777931,0.420751175404889,0.40270505634335807,0.361651907789745,0.5965726777611651,-0.009807697805366191,41.796341663486935,0.3789335992525198,-2.7955900223342893,0.5926204333388624,1.0949032405683887,0.8496559583948422,0.15616650289117073
