,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev
0,01013500,0.7350112844833887,-0.0359922244897474,0.7598920795743738,0.23598741453382988,0.4617071717951323,6.332147889904208,4.8681312090273305,0,0,147,0,90,21,-2.4068963419104827,-1.560776814386961,0.7963719850919421,0.7842848343285019,0.5069736131078295,0.7321418260756954,-0.2957943045044197,1.6195925780946183,0.7217927040486782,-0.0697648906164612,-0.03599222448974743,0.7088599656461108
1,01022500,0.8231668728900122,-0.05930013140442759,0.8920285392853853,0.19983057537075055,0.3517772361954717,7.202226480580158,6.357786609564926,0,0,487,3,74,61,-3.0610266412340246,-2.5844790975735834,0.674291834163336,0.7096595621298435,0.652024484056796,0.8607160312738211,-0.1656943385009713,1.0495754011452982,0.8467111242887797,-0.07878779823578469,-0.05930013140442782,0.8321473471636526
2,01030500,0.7315796677653943,0.06675725433107772,0.9069643040550469,0.11929531914674296,0.34012613024421967,7.397641529146213,6.33137729925436,0,0,533,3,224,61,-3.5745870843011884,-2.376595751642035,0.7027081615395716,0.726586637494786,0.5687199724730323,0.7777163076049731,-0.18264730845366262,2.796595680431148,0.81781238422072,0.10533730257380844,0.06675725433107779,0.7072146310034724
3,01031500,0.807988720506984,0.13084966666542805,0.9298435506016494,0.10147992006315709,0.2559534355542992,8.265858928449637,7.812626975140556,0,0,574,236,291,137,-3.4247591646864337,-2.7272048647709233,0.6055002506977367,0.6396297392778401,0.6164124454292985,0.815814479030323,-0.1765684393420977,2.2193350248157477,0.8225266816679302,0.17124224202965754,0.13084966666542802,0.7779052820348796
4,01047000,0.7817305429018918,0.1990828598278756,1.0208735756389369,0.19543159804870847,0.3353472962346502,8.192062376201514,8.698260630470473,0,0,271,177,228,124,-2.9114848541186618,-2.6704012231995473,0.6095401429757682,0.6412204670056059,0.5931124333530984,0.8107408848946654,-0.09639539992757572,1.0909211179750455,0.7767552578041064,0.2311786355663455,0.19908285982787552,0.8774568365903908
5,01052500,0.7612180410479579,0.07158620928915675,0.8146830078124784,0.2943899171198809,0.4719186914895238,8.62030887283448,8.239984235655534,0,0,120,38,205,89,-2.5272866079368295,-2.4780381448646467,0.6011269057665339,0.6598267936523405,0.5861956109942971,0.8088913111673199,-0.2869199736591707,0.8195993624616096,0.7656858056282349,0.08095958696482478,0.07158620928915674,0.8633162711859812
6,01054200,0.7265973321407682,0.07003852434298681,0.86374846491103,0.2763132690110996,0.5056508705213418,10.328141213046054,10.387487019475065,0,0,194,63,234,139,-2.850167594464254,-2.4525900851984774,0.5728778205075779,0.6015626535590327,0.5793893347778802,0.7857477352448333,-0.26590915882501615,1.15782869752286,0.7878890139089212,0.06549731615187332,0.0700385243429868,0.8459455584140532
7,01055000,0.7180028507845276,0.06692507145408517,0.8142548746483149,0.1950531077715707,0.35791820313621064,8.728624192027453,8.506493173933693,0,0,267,123,246,104,-2.832930879238089,-2.652973264218721,0.578183167969738,0.6404195414480867,0.5754341311388673,0.7858139189724637,-0.3087655541068615,1.2107095512175865,0.7513998926070761,0.07750043752299476,0.06692507145408515,0.8243807045600754
8,01057000,0.766402023421067,0.2226033282798626,1.0833399558796737,0.0912887669046547,0.24687290400110962,7.534540943907109,8.379264877060123,0,0,610,313,197,123,-3.047036148388413,-2.8229168270661185,0.6222132629877803,0.6390868265321797,0.5758763602331385,0.8072311496001897,-0.052934909228241955,1.831684677235641,0.744052709865608,0.30214059316115005,0.2226033282798625,0.8301094081228301
9,01073000,0.782838660596972,0.2235388367006691,1.0808519987161862,0.062481487372491484,0.2282659320369774,6.220810373375614,6.801491841619837,0,0,928,362,138,92,-3.4428795893838076,-2.9479436710116174,0.6194388081138175,0.643673185573955,0.5744117419193682,0.8154786385509988,0.021405554350329647,3.4069493938026483,0.7455449922979664,0.3378514718125064,0.22353883670066912,0.7354884401303899
