,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev
505,12041200,0.7520802876570734,-0.14523207819955591,0.8677522749883166,2.4927554968171064,1.9872283957873629,24.776274498711167,22.244526160398742,0,0,18,0,42,57,-1.4601154836245736,-1.6978371010090747,0.717534554182579,0.7111430918609558,0.5565784265441589,0.7715653349995252,-0.20118195265906907,-0.07728525768981614,0.7684678121091096,-0.06916065279018306,-0.1452320781995561,1.0571205280611737
506,12048000,0.39272720201218103,0.15655070103066693,1.2319525603250152,0.6481950832265377,0.8645081932217615,6.2396349718482975,6.740619695376298,0,0,0,0,14,20,-1.8823444598361194,-1.9047696532461165,0.7916823147691011,0.7675740524259888,0.3954939559262943,0.6172819620064994,0.018415127912469326,0.5839476075129024,0.6490774700362716,0.16433618935627706,0.156550701030667,0.9392127124527363
507,12054000,0.5332727275996836,-0.3128326346344811,0.548530128145096,0.966348566150303,0.910432357985506,16.911100933369216,10.261711416676585,0,0,179,40,50,13,-2.0572579808679627,-2.193861617668407,0.710025061291872,0.756482131377772,0.45572558177402656,0.6392716619431593,-0.5516185369361748,0.06735180219871181,0.4242131978080189,-0.20606115606493883,-0.31283263463448124,0.8820063259687223
508,12056500,0.577157138546841,-0.290688265149647,0.6183736352612483,1.0135964882364243,1.192551880116096,25.880992217387213,16.579774174121646,0,0,416,64,49,43,-2.046916223077831,-2.1047132355977327,0.6976262436116879,0.7204159563581045,0.4958272348192243,0.6976825498149464,-0.4658244596664197,0.24996514176421922,0.4876796707185741,-0.15677275273383043,-0.29068826514964674,0.8563780402014749
509,12073500,0.5235933425610017,0.09333741095398342,1.0694806366337102,0.5550420802150607,0.46448763331006293,4.674038024792185,5.304150841710406,0,0,0,0,91,80,-1.4668344856215325,-1.9860078617069772,0.7593710595326134,0.7349168918742023,0.5130759779940584,0.7088614363462196,-0.12074462797619548,0.06886204109104391,0.7524306194779129,0.18946293659376198,0.09333741095398322,1.1354626798224776
510,12082500,0.7062334613273588,-0.1965026751513654,0.7560163604351464,1.8712345050546728,1.4134101328388313,12.292522342745627,9.52262200274674,0,0,5,0,12,7,-1.33973738308875,-1.5367541247577547,0.7760143360238418,0.7843273588203646,0.43350704974354415,0.6664728547378747,-0.3231491962179697,-0.0009055246194551293,0.665113922486808,-0.1271306798344336,-0.19650267515136527,1.0244384575840255
511,12092000,0.7505897600512914,-0.036868486984904685,0.891187679415364,1.9043210862321007,1.9809759664844724,11.609229870416794,10.612261852643929,0,0,0,0,5,6,-1.520380291052331,-1.3502323243125562,0.7564544891687996,0.7817555390864672,0.4724884139040756,0.7061527277186442,-0.1722060792327937,0.29705363932715373,0.8250129335630566,-0.022056055097365978,-0.03686848698490472,0.9291899126883766
512,12114500,0.6674073463964729,-0.03126591255129218,0.9374316523979128,0.7441197389966381,0.9415659944129239,16.556662935623816,14.934308476665167,0,0,197,44,31,34,-2.7862431729867767,-2.6812094660323043,0.7439633919217804,0.7308459914767261,0.48647129042609816,0.6953106380455596,-0.14956780116653634,0.3370030534122696,0.8116470412530752,-0.018321147705871985,-0.031265912551292095,0.8961604932087537
513,12115000,0.7225199216922653,-0.0034720591879718312,0.9407170996880531,0.6733643626063037,1.0081846389598383,15.208746721439399,14.623139003487633,0,0,376,16,36,35,-2.723213720448369,-2.602251070395923,0.7380176645040808,0.7306849839168662,0.5023900656124196,0.735723417254021,-0.11894097768984165,0.574291667951142,0.8427457042778537,-0.0020389557783366432,-0.003472059187971808,0.869075014846861
514,12115500,0.7336315019121413,-0.05588598766685672,0.7841279076727221,0.5500932982381583,1.1544667577502092,19.51068086468935,16.253298312179407,0,0,661,30,53,42,-2.8432413460370154,-2.5147467980166414,0.6706386277822187,0.7166799374428141,0.5615829208324734,0.7844798080867877,-0.24230693463973768,1.4373963451253025,0.7372216297004238,-0.030489665122265454,-0.05588598766685682,0.7520686994295037
515,12117000,0.7672519588051436,-0.12564141275390153,1.0610041145911822,1.1538182623496764,0.9544402888016984,12.343107784318333,11.023287128080453,0,0,0,0,12,32,-2.131848382295664,-2.0917159852360703,0.8049045707839382,0.7370491038207564,0.5423846992889789,0.781487498730733,-0.014458598857889545,-0.05836260013540681,0.8288531109463275,-0.08331951868260574,-0.12564141275390167,1.0328023620729962
516,12145500,0.764420035474729,-0.08540855606492763,0.7094213195053454,0.33971740611189616,0.7701687409295862,13.423470301760394,9.263626982206135,0,0,760,0,115,32,-3.439332940187454,-2.062693633730175,0.6458857561646473,0.7505706476526794,0.6124002289929737,0.8185979610301888,-0.3680040364602176,1.383738110765255,0.6797639752484181,-0.06582583126161914,-0.08540855606492762,0.6669483669928895
517,12147500,0.6991644648626077,-0.005432135409794824,0.9120882029806502,1.3974158779615815,1.3970860738182753,19.981862114498576,20.52574339652187,0,0,217,185,22,18,-1.8467505745598884,-2.2827465097689066,0.7230905136638553,0.7214133267117002,0.5037491889797905,0.762940593757206,-0.21758975030202654,0.10834313414443039,0.8167759962839433,-0.002585907880838209,-0.0054321354097948355,1.03044275082414
518,12147600,0.5943872893738669,0.027421156556449618,0.5588379418510772,0.8317697807027722,2.2356388152892688,30.085289781677854,23.15569060517112,0,0,485,31,106,13,-2.8708525444854693,-1.5996122559233017,0.5667246893944794,0.7227278238360588,0.4259415138495396,0.6788301885546546,-0.5047704037930099,2.131797838733035,0.5194630879529167,0.0118509166815629,0.027421156556449583,0.6419945040767231
519,12167000,0.7922416299535856,-0.01683352264086906,0.9235158496207683,0.8368222586460138,1.1520202161498012,17.962823445834808,18.47060505109646,0,0,514,99,38,37,-2.1152095403944196,-2.5607926719238265,0.6958166455357181,0.7208187377608528,0.5826179447553947,0.8218413674179372,-0.18370006193752086,0.4896984884621527,0.8656195113768212,-0.008778013210060727,-0.016833522640869163,0.9144330935964807
520,12175500,0.6168178309841228,0.10749378807557003,1.0931063837569768,1.116037852201127,1.0996909999835425,15.39052229389965,17.44557241134037,0,0,21,0,7,4,-3.072780821908257,-3.9809158826025297,0.763174643175315,0.7990347114218131,0.5025737160929984,0.7222518459847762,-0.248863447068734,0.28882157479366244,0.7821984386715641,0.0581917085993357,0.10749378807556997,1.0967876551762514
