,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff,bias_std
0,01013500,0.8147495048393546,-0.04854438717928465,0.8384747326564711,0.23598741453382988,0.4898860713239831,6.332147889904208,5.173521970641522,0,0,147,0,90,47,-2.4068963419104827,-1.6917643756821812,0.7963719850919421,0.7855958118704719,0.5859681568542068,0.797389886240864,-0.17877719973129522,1.440826669830489,0.8069398230225309,-0.09470932884287053,-0.04854438717928485,0.7411042443249644,0.9060571321623567,-0.04027815304727114
1,01022500,0.8369145751394832,-0.04824668122081263,0.842937556583014,0.19983057537075055,0.35933755787797195,7.202226480580158,6.28078157989914,0,0,487,7,74,39,-3.0610266412340246,-2.5963805317411617,0.674291834163336,0.7236161351987134,0.6738063829295413,0.8751563756806334,-0.2113662286504439,1.020266356470892,0.8167442320557872,-0.06373198846754381,-0.048246681220812576,0.8204150926913082,0.9188438350839166,-0.03996683934193136
2,01030500,0.7978334500929868,0.08402033501907753,0.92143665606954,0.11929531914674296,0.36541710926239723,7.397641529146213,6.7478629774433765,0,0,533,0,224,59,-3.5745870843011884,-2.4337056260950036,0.7027081615395716,0.7393129187052342,0.6142946250595164,0.8147029950334328,-0.16751036785083764,2.6855944166811234,0.8449189565696886,0.13150431961975773,0.08402033501907762,0.7096336131171722,0.8959879126006004,0.06566903906767053
3,01031500,0.8422691781156341,0.10482926011783628,0.8724482727112282,0.10147992006315709,0.29109624698487674,8.265858928449637,7.876209069641917,0,0,574,120,291,130,-3.4247591646864337,-2.677467456498323,0.6055002506977367,0.6480901429674454,0.6497024781855391,0.8454596250380841,-0.22117470583666932,2.4122763573917254,0.8170732268354086,0.13882555932854126,0.10482926011783637,0.7493469805106876,0.9212371443559358,0.06346314314248928
4,01047000,0.8466681449381914,0.16696862921979816,0.926532459418193,0.19543159804870847,0.3897268922032488,8.192062376201514,8.45411987888049,0,0,271,84,228,101,-2.9114848541186618,-2.5602976306110983,0.6095401429757682,0.6548757691523811,0.6344492255417336,0.8454036614840078,-0.1669513467283554,1.2847424777909784,0.803240346137484,0.19661139272054212,0.16696862921979805,0.8344834127857029,0.9262547715074447,0.10619563952642846
5,01052500,0.8068157892444019,0.07719621513716557,0.8100660736189511,0.2943899171198809,0.4594419307100387,8.62030887283448,8.294498009883911,0,0,120,29,205,88,-2.5272866079368295,-2.463746165549169,0.6011269057665339,0.6685676772688116,0.6133049850773842,0.8358544728430781,-0.275510602882285,0.9040723186796055,0.7738117137908519,0.08707380369279925,0.07719621513716549,0.8673544446630574,0.9044647248593157,0.0482607150110444
6,01054200,0.7401948382523766,0.1312545217695385,0.8941262019296261,0.2763132690110996,0.45255489356992007,10.328141213046054,10.928097012409419,0,0,194,107,234,124,-2.850167594464254,-2.5743378802700847,0.5728778205075779,0.6013824825790005,0.57278393951104,0.7907195964057798,-0.24040050331444002,1.0347592942555857,0.7832077933225855,0.11932407134308115,0.13125452176953847,0.8821058520360088,0.8637581185051151,0.07042780673709091
7,01055000,0.7736852617660241,0.0562854943527429,0.8005146457446873,0.1950531077715707,0.3646072626681992,8.728624192027453,8.40635754918968,0,0,267,80,246,114,-2.832930879238089,-2.5621089801476815,0.578183167969738,0.6400764833668895,0.6336671508258412,0.8375545819064816,-0.30260348559732,1.1931810047228548,0.7625490012084271,0.06551032834419977,0.05628549435274305,0.8174763578449153,0.8841530605056166,0.03233863585733112
8,01057000,0.813076916007843,0.20957316398861586,1.037226884408798,0.0912887669046547,0.2765939056714598,7.534540943907109,8.195873948279235,0,0,610,188,197,119,-3.047036148388413,-2.752374977756239,0.6222132629877803,0.642823680816532,0.600853589987904,0.8304130541954355,-0.08432052471528323,2.1527953569993286,0.7724405349655706,0.28603265796915567,0.20957316398861586,0.8004929462466618,0.9195229340757851,0.13633679108475003
9,01073000,0.7998974596362605,0.17166316794924286,1.0999020449860029,0.062481487372491484,0.24367016766742083,6.220810373375614,6.517121672801288,0,0,928,195,138,107,-3.4428795893838076,-2.7692835178599107,0.6194388081138175,0.6192039846525206,0.604034145647218,0.8336473399076548,0.0605326769878656,3.4664729743353164,0.7849037558859564,0.26530146413422323,0.17166316794924297,0.710611163484856,0.9174304389668146,0.09210664703731437
