,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff
33,01423000,0.8147755810163979,-0.013952237251029027,0.9037207020087316,0.10816636559266102,0.3001178716680215,5.949147572743807,5.77948744813074,0,0,649,36,86,60,-2.8106600535029598,-2.4402643203718246,0.6536176789435032,0.6636829646143246,0.6228448509344088,0.8467103182407638,-0.19720405640029698,1.8311057996064477,0.8624090469620815,-0.02165592694529984,-0.013952237251029119,0.7718534989146237,0.9027019927651022
34,01435000,0.7683193288676555,-0.1788530291055671,0.7790374685263483,0.4115005067436195,0.31932955314085815,9.123959014763946,7.825567086763382,0,0,184,246,84,69,-2.020486085238237,-2.3216702448053184,0.6618859201197091,0.6221983907600229,0.5824549168241507,0.8001939808472981,-0.329476787353505,-0.055735193799800915,0.6959744047392544,-0.17643446157762777,-0.17885302910556708,1.029456872430866,0.8922098509224091
35,01439500,0.8133692317875989,-0.1428970356700895,0.796800911715924,0.1130807982807136,0.35043896953905485,5.853141137581917,4.771801912153581,0,0,706,4,49,25,-2.498433930475876,-2.13411031130703,0.7181476034900126,0.7157485028239579,0.5991773891172085,0.8250699929052513,-0.24981415346429797,2.3559298462168483,0.7385245079429733,-0.21482215796190204,-0.1428970356700897,0.6954338380802008,0.9183911728813254
36,01440000,0.7718805502177302,-0.13791227468405204,0.7616755276729377,0.16242733229560158,0.2629184505758763,5.222040422154375,4.567015243414659,0,0,565,32,56,53,-2.6020050510489887,-2.4491441969430205,0.698587109610736,0.6768343078075679,0.6081033647126142,0.8368227435956326,-0.3155256914496326,0.7820023294603808,0.7050633840662186,-0.2543953426326687,-0.13791227468405212,0.8604551944072982,0.8943152906047013
37,01440400,0.842902495322218,-0.05050211221845683,0.9232883616549453,0.20076556733390816,0.30314407642068114,6.352794923381958,6.003082869302458,0,0,554,91,66,67,-2.567569254910801,-2.428939937047787,0.6904777844136595,0.6583191800927938,0.6508971297875603,0.8648043416566681,-0.1427076796762926,0.8612694995117687,0.877414966474689,-0.06791009477823468,-0.05050211221845701,0.8655593530128219,0.9188091652445083
38,01451800,0.7345189005878059,-0.050072517778544406,0.9108886866177507,0.11768327893669617,0.2231408399131406,5.8422594340975715,5.135338842085362,0,0,531,182,130,81,-3.020695640359672,-2.497655932747606,0.6062207721521166,0.617822204325299,0.6222149472163494,0.8376541159066753,-0.19393131151299423,1.128974760226552,0.8259880991357906,-0.09080759013047456,-0.050072517778544406,0.7959328669143889,0.8591736585968969
39,01466500,-1.4864539230936291,0.4342787518274113,1.9961545274924601,0.3418201658793165,0.33352970037466234,1.528137087385544,2.7891705894240646,0,0,0,2,8,13,-1.0808334171085445,-1.772995216696066,0.8981618866301978,0.7561602736920184,-0.41768181895770473,-0.5956040485347665,0.4462957541289489,0.406917300367125,-0.11557009504852767,-1.4395801857168637,0.4342787518274113,1.3996337369939735,0.7478596421949071
40,01484100,0.5886020272939765,-0.058689259995352336,0.7942392021085283,0.16272070546703588,0.29270267573091174,3.129245080982857,3.3577101079405134,0,0,314,5,42,33,-2.1004458807891075,-2.236589465730413,0.7865061085277795,0.7291248715354215,0.4717254490350624,0.7056610445477676,-0.3898074951786656,1.3357541835094948,0.6852312027241401,-0.26682111079732823,-0.058689259995352336,0.7957059835858299,0.7691375722410546
41,01485500,0.6599139018878242,-0.002681811052018162,0.6727180719004205,0.03578074818985466,0.290202484970002,4.588351671440281,3.4582618937619225,0,0,989,3,248,53,-4.005320957390502,-2.226112513697825,0.5848709186224602,0.7025747109271633,0.5191708697905868,0.7280895313990439,-0.4393266377511958,7.6090701117207065,0.629724870952242,-0.014524698542486007,-0.0026818110520182067,0.5335538249463935,0.826843947203002
42,01486000,0.6344321116751506,0.019671705954938966,0.8311825542954274,0.06762885252576503,0.2182624523750539,4.1345152570607375,3.7918641097675225,0,0,815,12,142,107,-3.3291280090279955,-2.654364036357931,0.624684408956729,0.6409730086334556,0.5507081098240406,0.7475146066186493,-0.30438794440425937,3.423186122375228,0.7354770671624011,0.1084621173209868,0.019671705954938945,0.713160983293774,0.797302994576607
43,01487000,0.763159136363603,-0.08795140600223067,0.8625431711262792,0.26320522933195134,0.3616826259542362,3.28379840996309,3.225203049082143,0,0,38,2,18,11,-2.2327947249999704,-1.9979061432546545,0.8293435588882336,0.7655824463912151,0.5770047039394657,0.8080802700202843,-0.2522684514208994,0.5716105702315178,0.7967236063959386,-0.29264253808541746,-0.08795140600223052,0.8656548957014097,0.8787916563314031
44,01491000,0.658472354730185,-0.0739258300377411,0.6986015122252316,0.09199422352565545,0.2514230181940909,4.426179022093351,3.8019172176708356,0,0,622,8,114,67,-3.044192131948226,-2.3835322749270946,0.6548782057759936,0.6755914943204904,0.5702132092435597,0.7799276837890379,-0.39981817471574804,2.0006836478655283,0.6422136212133815,-0.2645564706248875,-0.07392583003774111,0.7115685955426079,0.8219409758940722
45,01510000,0.8232152397415565,0.004428635758225517,0.9169320502376407,0.12857578408419856,0.28243561388454996,6.366429949202536,5.996948972050261,0,0,573,59,134,83,-3.014431307050164,-2.602906392408003,0.63780711009475,0.646836241789031,0.6422305676485325,0.8596150054923407,-0.18301788379145806,1.4111146186227503,0.8754983123148068,0.006866162349268306,0.004428635758225433,0.8060222265789223,0.9073675373097503
46,01516500,0.6742347781034175,0.2469719832424917,0.8119863849269386,0.017041590872798107,0.18904675655796724,3.330850778739357,3.6735693176090254,0,0,996,22,241,90,-4.409962391869538,-2.642019064089921,0.5649125396648311,0.6316591814884674,0.47311649680588297,0.6998017582624826,-0.29138286919661693,9.923899730084862,0.6453492049398888,-4.09372589911994,0.24697198324249142,0.5754554494851856,0.8284397876044735
47,01532000,0.8080722684527506,0.08879273555011093,0.845727903002957,0.040878161051843165,0.20357269275435008,4.527362888837933,4.4341425050516525,0,0,824,49,212,89,-3.431396113047829,-2.721372162263502,0.5794817186135031,0.6212158442603742,0.6302494158331006,0.8381525090480999,-0.23079218178735372,4.391955301460413,0.7967351727526018,0.33980576294928727,0.08879273555011087,0.677644575221434,0.9018543928768197
48,01539000,0.8464868588897003,-0.01776942603413338,0.8286283111170143,0.11726676680523407,0.2770515842914338,5.139042710779714,4.892380575565703,0,0,615,31,83,52,-2.8526892883385586,-2.5276289248095263,0.6504265094255113,0.6535853734441835,0.6654120040889695,0.8745013231278252,-0.18999877470719026,1.52773148355471,0.8121567583873228,-0.033454271493386346,-0.017769426034133364,0.7877171159602829,0.9251596688451391
49,01542810,0.6936815209187898,-0.02479905089014722,0.6404501426515588,0.03967690809178359,0.22442091260928104,5.771188443911361,4.694650395732841,0,0,969,65,255,67,-4.153169511838856,-2.7233151781854215,0.5211702403628062,0.6288714086300303,0.5545855532699593,0.777301516707336,-0.4669241468257524,4.7562184030276455,0.6140479353442114,-0.06040139439235644,-0.02479905089014723,0.6367491731050013,0.8619134207544795
50,01543000,0.7552078760123173,-0.08671403955511235,0.6330057847291939,0.0590644892483545,0.28199040173407086,5.720571180638954,4.276226780354562,0,0,910,2,182,41,-3.640173410526715,-2.576452071438662,0.5860219624867006,0.6778338110831643,0.617536193654229,0.8297475599629094,-0.42513245969702346,4.158894152941299,0.6135159000748451,-0.2010014148619321,-0.08671403955511235,0.6137303820977548,0.9153484743388712
51,01543500,0.7471429350379826,-0.12304183329139985,0.6202816172454659,0.05932318908104439,0.2929374714830277,5.45359390384948,3.866027810546479,0,0,983,0,130,30,-3.431034600650837,-2.516168849658333,0.6207211495180023,0.6992080270918858,0.618743607340255,0.8308596619980215,-0.43836670297336017,4.146302794977742,0.5924738259417646,-0.29780572013588125,-0.12304183329139995,0.6013385402744805,0.9178279877262594
52,01544500,0.7466403454853026,-0.11714013406481584,0.6406307710676975,0.07643637204257736,0.2924974009242129,5.257783211965196,3.8945210965322303,0,0,886,0,107,32,-3.2992723214943247,-2.410218664369332,0.6349192778515608,0.6998085881728963,0.59496041635545,0.8171034005276763,-0.39585660659590105,3.086336572068702,0.6109467439927108,-0.28010639837151163,-0.1171401340648158,0.6330607338015233,0.9078350267305814
53,01545600,0.7940096090570692,-0.027093003615417218,0.7385643021653442,0.06341129453733219,0.3113249104450895,4.84073250957792,3.8722702753151017,0,0,926,0,89,27,-3.2828632384063066,-2.2862168485115704,0.6705754312970907,0.7098473055406133,0.5865099918080907,0.8090364685728598,-0.30934603390641197,4.390412769804816,0.7212169350478049,-0.07714009449519482,-0.02709300361541721,0.596495831128696,0.9070626966340138
54,01547700,0.6686881625256795,-0.03724378854516863,0.5712066782241424,0.03428687817478182,0.23412575328897953,4.628728288333574,3.659111971973707,0,0,1094,7,241,55,-4.464561935621296,-2.663938905738418,0.5843725280403108,0.6766113018386173,0.5616218519139988,0.7744178129537587,-0.47205084175288653,6.808429018747864,0.5507359671937824,-0.1597173022777579,-0.037243788545168556,0.5678585997169302,0.8712080802669095
55,01548500,0.8039423771576641,-0.06625001270331529,0.6859575546428082,0.08761890184593457,0.2973539961068736,4.6625752998464485,3.5448050458373697,0,0,725,0,129,37,-3.5342524950664536,-2.241998589776337,0.643598803909868,0.7114101149185089,0.6319802100934605,0.8413756764148259,-0.3337090744863448,2.668642623924313,0.6715932720874828,-0.22836986254138789,-0.06625001270331529,0.636059830378357,0.9304352296841866
56,01549500,0.7478167273992811,-0.09719816355580171,0.6488478957991322,0.057654440139405905,0.25078687584558984,4.512089337129235,3.673245656574088,0,0,965,2,140,56,-3.3916107525659505,-2.4545469968414695,0.6260569616525992,0.6807884992452747,0.6121456795911306,0.8210071265374689,-0.40290471439650455,3.7762677056435763,0.6230054688774438,-0.31582034633579115,-0.09719816355580178,0.6260878695665709,0.903203340899603
57,01550000,0.7748288045807588,-0.14798144291253484,0.7024816898671561,0.09286440550985109,0.2564672490675095,4.981903139589004,4.041842776836611,0,0,744,4,101,58,-3.2185211769320987,-2.506227836434615,0.6492677193265054,0.6671569797756828,0.621895263174059,0.8385413714198839,-0.3606539752563084,1.995861570580101,0.6554972170510286,-0.348718648375249,-0.14798144291253482,0.715850646663683,0.909079621927715
