"d","id"
0.314425973634218,3.04891431989361
0.416173256284095,2.75452442269731
0.483961236338457,2.80376640000952
0.53706632318382,2.81315761500026
0.580248849725884,2.86283759166108
0.615422507514018,2.90648664961236
0.649396362772134,2.96313578943459
0.680044819704476,2.93184322279321
0.70712597566663,2.97298193698534
0.734945306531083,2.93892887902487
0.760970344652908,2.8770082804737
0.785694418999865,2.83136838017448
0.809071156842255,2.80556720952695
0.83055404771084,2.79455117073216
0.851975047576849,2.76457739026471
0.87205135481051,2.75438303923146
0.890939723433333,2.72849169752715
0.910882453613428,2.69202337433683
0.929344966700611,2.67848944394574
0.946662493599987,2.67179133110963
0.964937425231705,2.6410609388446
0.982128241695937,2.63395591266116
0.999496339877759,2.61102063697257
1.0161100804121,2.59862151757536
1.03265326497511,2.57406060019206
1.04813594094308,2.56300872739935
1.06401657608041,2.54281577252179
1.08086863802928,2.50887377711882
1.09668717591299,2.49480838223765
1.11222063611763,2.47296511299317
1.12910096248203,2.43834099963148
1.14395350159654,2.42428091169271
1.15985414950772,2.39596775541734
1.17508034540511,2.37468243879186
1.19073556353616,2.35079892915675
1.207258925677,2.32702288822239
1.22381657604489,2.29804244762878
1.24271582677173,2.25549844681292
1.25950928621369,2.22417952638843
1.27741464800581,2.187257062005
1.2929762882543,2.17366680140536
1.30933218582572,2.15346277907738
1.32429416012315,2.13993233574115
1.33798910246714,2.1290309216025
1.352277722338,2.12177372340957
1.36589800630362,2.11576031781622
1.37923821302572,2.10583683497646
1.39244423113997,2.10126568283371
1.40556341856989,2.09496917792412
1.41851404033553,2.08995190175607
1.43111540126205,2.08256655174177
1.44334224406386,2.08020023140487
1.45497662062651,2.07682453721261
1.46689639673194,2.07680328410837
1.4786071115671,2.0791486617044
1.49041039206532,2.08018774873652
1.50163137434375,2.07847552151035
1.51305730032463,2.07927011925218
1.52401215143186,2.08028573817805
1.53467080801258,2.0823299795959
1.54588077946737,2.085804824332
1.55646603969992,2.0915791901154
1.56743770877791,2.08822959656118
1.57831647528726,2.08814100369201
1.58918153102823,2.08785357012005
1.59995580923098,2.0902039472462
1.61095799322068,2.0896630689923
1.62196629362164,2.08948346243179
1.63256561667473,2.09431714806333
1.64336232126637,2.09309941368562
1.65356507735858,2.10177870227864
1.6639600410442,2.10483658392914
1.67394574279803,2.1085843382718
1.68383724526223,2.11855128474783
1.69327423770867,2.13245605770907
1.70258482742093,2.1524542783177
1.7128851228975,2.15668869446401
1.72232131538441,2.16846370311345
1.7313880795845,2.18698416413471
1.74060733098323,2.1971413271193
1.7504709833955,2.203301216181
1.76019759360076,2.2048682284468
1.76956645130035,2.21338774576507
1.77868303487693,2.22191310021513
1.78803270064277,2.22573569950711
1.79746521316378,2.228598256095
1.80665050084374,2.22865403330647
1.81535317565243,2.23112064706453
1.82474268778403,2.23170462704445
1.83323831597648,2.23615381410347
1.84167343675767,2.23997748989256
1.85057830343365,2.23954866649888
1.85933581318617,2.23993338663521
1.86796662325811,2.24145157456125
1.87678263295842,2.24091890993731
1.88553365471148,2.24201367791018
1.89454499792525,2.24058732590811
1.90372980911126,2.23878359025415
1.91208204556023,2.24081982451899
1.92122894079128,2.23836971175082
1.93008009703792,2.23912622410012
1.93867290729246,2.23666323893132
1.94746493388203,2.23513369605377
1.95623817380915,2.23313361977885
1.96475416113934,2.22942358698892
1.9737496555007,2.22621153787252
1.982902562525,2.2246091499343
1.99155188444968,2.22072531030224
1.99950318970988,2.2192282748889
2.00774991141862,2.21873585098099
2.01564599966101,2.21990666372646
2.02454506146286,2.21571381790308
2.03311212449224,2.21169719895613
2.04142524161518,2.20988111042786
2.05023375400036,2.20446771986746
2.05903484035811,2.20242040725708
2.06749224018565,2.19955724007428
2.07593286985945,2.196090588103
2.08425348765578,2.19053806175211
2.09301630806714,2.18732174191738
2.10130662691833,2.18424488220184
2.11014109611625,2.1817224223314
2.11844663440632,2.17801919284991
2.12684576440696,2.17478385502946
2.13516942604366,2.17244221660749
2.14365535804428,2.16906432415386
2.15190612000692,2.16653942408814
2.16086183369986,2.16253684059546
2.16891896094745,2.16021568509659
2.17747818914899,2.15755828283696
2.18624709723333,2.15317564168398
2.19483987790846,2.15002746906536
2.20284487562087,2.14866814156009
2.21208136701846,2.14414479573311
2.22061891126851,2.14131013347337
2.22882176954175,2.13991587699194
2.23724627479824,2.13677004754703
2.24593833056555,2.13197147007234
2.25500616403029,2.12638498151366
2.26340884033488,2.12493865915773
2.2724189606545,2.11875084285474
2.28118942096933,2.11484029483468
2.28990922804303,2.11058339339706
2.29916380049695,2.10469370145879
2.3077213398188,2.1005937635656
2.31639356278426,2.09574964306043
2.32498047207294,2.09147299800869
2.33390096079096,2.08609685411277
2.34275453715472,2.07908425274112
2.35221506494423,2.07257289701019
2.36110298502127,2.06656626299463
2.3701729705315,2.0601020367988
2.37917359263262,2.05497433942076
2.38867174269849,2.04977207301786
2.39758390629071,2.04229098965325
2.40702451343842,2.0370333457388
2.41593393893701,2.03076073508435
2.42445281198644,2.02551639268124
2.43343075858867,2.01949178994302
2.44216634432602,2.01435071726997
2.45082193178115,2.00948647224445
2.45936411364297,2.00616043361091
2.46809322089844,2.00247142182975
2.47712687318622,1.996719718609
2.48618882936201,1.99036055535553
2.49514734130654,1.98534903682004
2.50461833529012,1.97876744249608
2.51377204074187,1.97242405355383
2.52280233875334,1.96691900709584
2.53179459088979,1.96216529593048
2.54070319458584,1.95739174881657
2.54994819163106,1.95193433919345
2.55899167788548,1.9466852371195
2.56786834520926,1.94100513653263
2.57658516056199,1.93580458631281
2.58554706217144,1.92966980254288
2.59408159469192,1.92597879461023
2.60271566073495,1.92137426692096
2.61236329741345,1.91446402182386
2.62196724810377,1.90685809655952
2.63079882268515,1.90129855781554
2.64014808106466,1.89466122994744
2.65010489311633,1.88822583719377
2.65985816208579,1.8817293007699
2.66941566667582,1.87608083856802
2.67921326649032,1.86948226188467
2.68871090148071,1.86335443728415
2.69843621361728,1.85680648295024
2.70771111344889,1.85126893388539
2.71677292315696,1.84642801333571
2.72597315751354,1.84109622499304
2.73515978558491,1.83652198483925
2.74482767533164,1.83156791329295
2.75401621996724,1.82701756244752
2.76358912242961,1.82176267682807
2.77299993321148,1.81709126857727
2.7823056955543,1.81121693810614
2.79138059395809,1.80643179531623
2.80077014524331,1.80147691012822
2.80981688277054,1.79765101644772
2.81909889622839,1.79296178757495
2.82826152554504,1.78798206402508
2.83775743484612,1.78265176932438
2.8474060201417,1.77699509842089
2.8570559430681,1.77192791949165
2.86679093522868,1.76627176189698
2.87597886469947,1.76183101141669
2.88568937476139,1.7561970120761
2.89525969528007,1.75132482302117
2.90483658085283,1.74620621307711
2.91451150546222,1.74077936896934
2.92392615571439,1.73698614067464
2.9335294329984,1.73290532894835
2.94384037645793,1.72745656304807
2.95354161000035,1.7224525877846
2.96341457404744,1.71716742109495
2.97393818688477,1.71030814117722
2.98436777312211,1.70401225748909
2.99493557089004,1.69786577106777
3.00529562309759,1.6916447351685
3.01594628764576,1.68499222566684
3.02654332259852,1.6786069523864
3.03727993471717,1.67308690920211
3.04849148503319,1.66688743113627
3.05940841744135,1.66064196854784
3.07093676050472,1.65416469852904
3.08275387808151,1.6469539444004
3.09415552169098,1.64037656003079
3.10660744128908,1.63281967977348
3.11847196966225,1.62630914383781
3.13051173392536,1.61981583705983
3.14313048766276,1.61239787863135
3.15624613159213,1.60469615304416
3.16916354252581,1.59685649574143
3.18218529085399,1.58961740338919
3.19592766937047,1.58057316498275
3.20903403344732,1.57287201001459
3.22242268138364,1.56496371412888
3.23753379548337,1.55507823021187
3.25162725963233,1.54748359836811
3.26645615891059,1.53825287071411
3.28152438170298,1.52916080284978
3.29720172677048,1.51979245362228
3.31341866666859,1.5104764500853
3.32997791591946,1.50059816620094
3.34571962252604,1.4915812185562
3.3622517663814,1.48175163189098
3.37793711190534,1.47330642325461
3.39410096416848,1.46462287892358
3.41132587016761,1.45474840402377
3.4287339732446,1.44521054787913
3.44884218463013,1.4333970572014
3.46755617120706,1.42285375650242
3.4870211747783,1.41185020475635
3.50756009724502,1.40070050105813
3.52840870060399,1.38958099256086
3.54880703713827,1.37859759459828
3.56995825782683,1.36739683764109
3.59200704334172,1.35600801616366
3.61556342487805,1.34345244119309
3.64179779109751,1.32999850883839
3.66994974920694,1.31526742672458
3.69789858942901,1.30131951096916
3.72903358725304,1.2856908501043
3.75909398197842,1.27129445259294
3.79013318964752,1.25635746213074
3.82057714791325,1.24250576839227
3.8529193170106,1.22816548137381
3.88334853447075,1.21499260538541
3.92212579658887,1.19769823447746
3.97011788573945,1.17668976365806
4.02168940866697,1.15469279245082
4.07014656677395,1.13514546497505
4.12105395349339,1.11539631134642
4.18468605164445,1.09186162870425
4.25509746328423,1.06664066160126
4.34248238989534,1.0373463313453
4.43897621661774,1.00732891122773
4.52653088477957,0.982031655193288
4.62863357734971,0.953663482850799
