"d","id"
0.619141844445926,4.52045090252415
0.757598419092008,3.73855164420056
0.849075291148975,3.86943751733047
0.917164009430689,3.76751446158459
0.971419655388975,3.86146935995561
1.01737012049257,3.85400316725619
1.05758109470402,3.8726600901969
1.09473318025401,3.9025865683477
1.12870294527136,3.89778241364895
1.16022916529044,3.85096743820201
1.19129296144352,3.77636800721723
1.21894096477482,3.7555099303054
1.24565714686785,3.70422548651744
1.27083334110623,3.6818850347564
1.29486955378959,3.64445475013132
1.31711551258394,3.62355123356559
1.33883739466655,3.60992019530569
1.35937231475005,3.57667358430727
1.3811451313081,3.54284122027267
1.40076033208741,3.51913785302696
1.41992716231298,3.51594807085706
1.43846489360002,3.48664016380471
1.45745866496191,3.45267914759776
1.47632465407172,3.39443873949091
1.49468480903302,3.35179280063732
1.51307361142077,3.31018927353356
1.53057156265528,3.27212478629562
1.54858252476111,3.22936122419045
1.56695546222536,3.17677618571309
1.58536475741274,3.12196398663382
1.60347099987388,3.07167000379337
1.62197158919537,3.01630988640185
1.63987812618071,2.96676854543409
1.65858976587123,2.90758479947332
1.67742966645858,2.85309056234107
1.69652621793579,2.7959505921796
1.71543086255612,2.75201269547246
1.73484537535968,2.71146309020041
1.75330559999842,2.67363455742274
1.77137237345826,2.63580236960855
1.78872820821037,2.60181122034924
1.80732705801658,2.5688180625499
1.8242565906223,2.54301849571358
1.83974207821096,2.53016042068805
1.85426825064553,2.51986435076622
1.86761606799772,2.51587528622704
1.88233932102471,2.50906824971345
1.89664880129391,2.50417277364974
1.9096043139117,2.50371795835569
1.92289477754888,2.50141995915927
1.93581355400764,2.49811148988632
1.94984231411364,2.49521409307753
1.96224664514962,2.48847180070215
1.97508478375794,2.4940165366053
1.98806161581584,2.49359848611074
2.00044143885924,2.49288866008747
2.01198066762579,2.4992262542202
2.02364929480704,2.50737749177088
2.03506696099591,2.51805920622216
2.04701780697952,2.52261476178937
2.05873113163957,2.52400567478922
2.06997675322366,2.53604922274485
2.08144369176793,2.54159928359351
2.09261608890767,2.55471037387678
2.10403707345215,2.56368153780321
2.11534559964993,2.57083100844275
2.12623612830689,2.58502011352999
2.13759806805208,2.59249759693014
2.14863331026422,2.60508323213189
2.15961718634863,2.61819968749106
2.17015992082089,2.63457913384673
2.18072699023305,2.65130916274275
2.19151855166516,2.66368940454572
2.20235761327322,2.67667322109869
2.21259215554073,2.69320223928749
2.22291437324282,2.71097565190055
2.2328212471409,2.7288456537938
2.24282557564864,2.73880247029632
2.25278207823625,2.75325534026607
2.26264073382081,2.762750368335
2.27286455465919,2.77655066082864
2.2825499214907,2.78129121731503
2.2924412488505,2.79274861017656
2.30218856014263,2.80967404398092
2.31198025565825,2.81710708471894
2.32154545761095,2.82596325039823
2.33106039776662,2.82952164525984
2.34067633554988,2.83099422125976
2.35006978175784,2.83359708847045
2.3598030873769,2.83062692471549
2.36914356539757,2.82926575850345
2.37881098986893,2.82239219734183
2.38829590599017,2.82654121090545
2.39793611717001,2.82241505078179
2.40681709096541,2.82201064716298
2.41609038122383,2.8226092859399
2.42523128088684,2.81773661084372
2.43411596480399,2.81623634029032
2.44308640123823,2.81308261182485
2.45213688598977,2.81201395089155
2.46138666061166,2.80767415816049
2.4707174238379,2.80324477424589
2.47966294859301,2.80520662077627
2.48893707663704,2.80228835412898
2.49754991635072,2.79901847696872
2.50660198603865,2.79481729607923
2.51534959477204,2.79506296065787
2.52430633173005,2.78983116871417
2.53355155911052,2.7854696590589
2.54245036443718,2.78337553414741
2.55127369568008,2.7823514558193
2.56027987321964,2.77537393518121
2.56922521360864,2.76850594737586
2.57816476035751,2.76242138180422
2.58705291093463,2.75624668948173
2.59599939347795,2.75093019028695
2.60500196848639,2.74431028470359
2.61426768783005,2.73579960906525
2.62299051779971,2.73293454746313
2.63210782465768,2.72634075356527
2.64085704530361,2.7224551946869
2.64955642473514,2.71736660112321
2.65834205338684,2.71039060807604
2.66687818969069,2.70552031723322
2.67587589063372,2.69889074309552
2.68462710347294,2.69410777827525
2.6932475837893,2.6896298372151
2.70225548599261,2.68218262940478
2.71080258133911,2.67826574736994
2.71957054826229,2.67238742353442
2.72836941263168,2.66674460765043
2.73715061021086,2.66117859514718
2.74614193758018,2.65495521524754
2.75457940670202,2.6487985115735
2.76299725523692,2.64402176766634
2.77147599003793,2.64150280658635
2.77970967758858,2.63884016472111
2.78805279847942,2.63370226093496
2.79642571603097,2.6293654769747
2.80454926344931,2.62566703533694
2.81327149077115,2.61972132221704
2.82154203202864,2.6145107234785
2.82993374037382,2.60995447129231
2.83874362562957,2.60238907090893
2.84681722176382,2.59863356343796
2.85535808390953,2.59344137635713
2.86367604958374,2.58946340869083
2.87242934867671,2.58350862721448
2.88101839212956,2.57753907648474
2.88964082789598,2.57070116829939
2.89839649547996,2.56445892212958
2.9068824244514,2.55791819217288
2.9156144369864,2.55106841090333
2.9240345246417,2.54459864161409
2.9323975298419,2.53914441871583
2.94086713487296,2.53258595543357
2.94940234379256,2.52652507656951
2.95782254221396,2.52056421795882
2.96684015932545,2.51261655509857
2.97496366577776,2.50771833073082
2.98368499228677,2.50100967973342
2.9925806538153,2.49517332045261
3.00147257328812,2.48681534268805
